event_id,customer_id,event_type,event_date
EVT0000599,CUST00909,cart,2024-08-27
EVT0000600,CUST00909,purchase,2024-08-27
EVT0000601,CUST01628,visit,2024-03-01
EVT0000602,CUST01628,cart,2024-03-01
EVT0000603,CUST01628,purchase,2024-03-01
EVT0000604,CUST02945,visit,2024-02-27
EVT0000605,CUST02945,cart,2024-02-26
EVT0000606,CUST02945,purchase,2024-02-27
EVT0000607,CUST00923,visit,2023-10-27
EVT0000608,CUST00923,cart,2023-10-31
EVT0000609,CUST00923,purchase,2023-11-03
EVT0000610,CUST01024,visit,2024-01-24
EVT0000611,CUST01024,cart,2024-01-23
EVT0000612,CUST01024,purchase,2024-01-25
EVT0000613,CUST03996,visit,2024-08-26
EVT0000614,CUST03996,cart,2024-09-01
EVT0000615,CUST03996,purchase,2024-09-02
EVT0000616,CUST02582,visit,2024-12-14
EVT0000617,CUST02582,cart,2024-12-16
EVT0000618,CUST02582,purchase,2024-12-17
EVT0000619,CUST01241,visit,2024-02-20
EVT0000620,CUST01241,cart,2024-02-22
EVT0000621,CUST01241,purchase,2024-02-22
EVT0000622,CUST01412,visit,2024-08-28
EVT0000623,CUST01412,cart,2024-09-02
EVT0000624,CUST01412,purchase,2024-09-03
EVT0000625,CUST00584,visit,2024-12-06
EVT0000626,CUST00584,cart,2024-12-07
EVT0000627,CUST00584,purchase,2024-12-09
EVT0000628,CUST04001,visit,2024-09-28
EVT0000629,CUST04001,cart,2024-09-29
EVT0000630,CUST04001,purchase,2024-10-01
EVT0000631,CUST03700,visit,2024-12-17
EVT0000632,CUST03700,cart,2024-12-18
EVT0000633,CUST03700,purchase,2024-12-18
EVT0000634,CUST03283,visit,2024-09-12
EVT0000635,CUST03283,cart,2024-09-13
EVT0000636,CUST03283,purchase,2024-09-15
EVT0000637,CUST03077,visit,2024-05-16
EVT0000638,CUST03077,cart,2024-05-19
EVT0000639,CUST03077,purchase,2024-05-21
EVT0000640,CUST04493,visit,2023-02-19
EVT0000641,CUST04493,cart,2023-02-24
EVT0000642,CUST04493,purchase,2023-02-24
EVT0000643,CUST04543,visit,2023-10-13
EVT0000644,CUST04543,cart,2023-10-12
EVT0000645,CUST04543,purchase,2023-10-14
EVT0000646,CUST03999,visit,2024-12-01
EVT0000647,CUST03999,cart,2024-12-05
EVT0000648,CUST03999,purchase,2024-12-06
EVT0000649,CUST04616,visit,2024-12-01
EVT0000650,CUST04616,cart,2024-11-28
EVT0000651,CUST04616,purchase,2024-12-01
EVT0000652,CUST04890,visit,2024-12-08
EVT0000653,CUST04890,cart,2024-12-11
EVT0000654,CUST04890,purchase,2024-12-11
EVT0000655,CUST00685,visit,2024-12-21
EVT0000656,CUST00685,cart,2024-12-20
EVT0000657,CUST00685,purchase,2024-12-21
EVT0000658,CUST00274,visit,2024-12-02
EVT0000659,CUST00274,cart,2024-12-04
EVT0000660,CUST00274,purchase,2024-12-04
EVT0000661,CUST00277,visit,2024-06-02
EVT0000662,CUST00277,cart,2024-05-30
EVT0000663,CUST00277,purchase,2024-06-02
EVT0000664,CUST04039,visit,2024-01-24
EVT0000665,CUST04039,cart,2024-01-30
EVT0000666,CUST04039,purchase,2024-01-31
EVT0000667,CUST04290,visit,2024-09-02
EVT0000668,CUST04290,cart,2024-09-06
EVT0000669,CUST04290,purchase,2024-09-09
EVT0000670,CUST02881,visit,2024-12-23
EVT0000671,CUST02881,cart,2024-12-26
EVT0000672,CUST02881,purchase,2024-12-28
EVT0000673,CUST03902,visit,2024-12-18
EVT0000674,CUST03902,cart,2024-12-23
EVT0000675,CUST03902,purchase,2024-12-23
EVT0000676,CUST03600,visit,2024-11-20
EVT0000677,CUST03600,cart,2024-11-22
EVT0000678,CUST03600,purchase,2024-11-24
EVT0000679,CUST02725,visit,2024-12-16
EVT0000680,CUST02725,cart,2024-12-21
EVT0000681,CUST02725,purchase,2024-12-22
EVT0000682,CUST02812,visit,2024-01-05
EVT0000683,CUST02812,cart,2024-01-07
EVT0000684,CUST02812,purchase,2024-01-07
EVT0000685,CUST02921,visit,2024-02-12
EVT0000686,CUST02921,cart,2024-02-12
EVT0000687,CUST02921,purchase,2024-02-15
EVT0000688,CUST01803,visit,2024-06-25
EVT0000689,CUST01803,cart,2024-06-27
EVT0000690,CUST01803,purchase,2024-06-30
EVT0000691,CUST00743,visit,2024-10-17
EVT0000692,CUST00743,cart,2024-10-21
EVT0000693,CUST00743,purchase,2024-10-22
EVT0000694,CUST04352,visit,2024-09-07
EVT0000695,CUST04352,cart,2024-09-06
EVT0000696,CUST04352,purchase,2024-09-07
EVT0000697,CUST04040,visit,2023-12-29
EVT0000698,CUST04040,cart,2023-12-29
EVT0000699,CUST04040,purchase,2023-12-30
EVT0000700,CUST04354,visit,2024-05-15
EVT0000701,CUST04354,cart,2024-05-14
EVT0000702,CUST04354,purchase,2024-05-15
EVT0000703,CUST04609,visit,2024-11-26
EVT0000704,CUST04609,cart,2024-11-25
EVT0000705,CUST04609,purchase,2024-11-26
EVT0000706,CUST01083,visit,2024-08-03
EVT0000707,CUST01083,cart,2024-08-03
EVT0000708,CUST01083,purchase,2024-08-04
EVT0000709,CUST00748,visit,2023-12-11
EVT0000710,CUST00748,cart,2023-12-10
EVT0000711,CUST00748,purchase,2023-12-13
EVT0000712,CUST04083,visit,2024-07-11
EVT0000713,CUST04083,cart,2024-07-15
EVT0000714,CUST04083,purchase,2024-07-15
EVT0000715,CUST01183,visit,2024-01-31
EVT0000716,CUST01183,cart,2024-02-01
EVT0000717,CUST01183,purchase,2024-02-01
EVT0000718,CUST03991,visit,2024-11-09
EVT0000719,CUST03991,cart,2024-11-12
EVT0000720,CUST03991,purchase,2024-11-15
EVT0000721,CUST03900,visit,2024-12-08
EVT0000722,CUST03900,cart,2024-12-09
EVT0000723,CUST03900,purchase,2024-12-10
EVT0000724,CUST03771,visit,2023-10-29
EVT0000725,CUST03771,cart,2023-11-04
EVT0000726,CUST03771,purchase,2023-11-05
EVT0000727,CUST02295,visit,2024-12-01
EVT0000728,CUST02295,cart,2024-12-01
EVT0000729,CUST02295,purchase,2024-12-01
EVT0000730,CUST01096,visit,2024-09-18
EVT0000731,CUST01096,cart,2024-09-21
EVT0000732,CUST01096,purchase,2024-09-23
EVT0000733,CUST02830,visit,2024-10-25
EVT0000734,CUST02830,cart,2024-10-30
EVT0000735,CUST02830,purchase,2024-10-30
EVT0000736,CUST01012,visit,2023-12-25
EVT0000737,CUST01012,cart,2023-12-29
EVT0000738,CUST01012,purchase,2024-01-01
EVT0000739,CUST03381,visit,2024-03-07
EVT0000740,CUST03381,cart,2024-03-07
EVT0000741,CUST03381,purchase,2024-03-08
EVT0000742,CUST00911,visit,2024-07-13
EVT0000743,CUST00911,cart,2024-07-11
EVT0000744,CUST00911,purchase,2024-07-13
EVT0000745,CUST00848,visit,2023-10-27
EVT0000746,CUST00848,cart,2023-11-01
EVT0000747,CUST00848,purchase,2023-11-01
EVT0000748,CUST00478,visit,2024-01-07
EVT0000749,CUST00478,cart,2024-01-07
EVT0000750,CUST00478,purchase,2024-01-07
EVT0000751,CUST00038,visit,2024-09-07
EVT0000752,CUST00038,cart,2024-09-11
EVT0000753,CUST00038,purchase,2024-09-14
EVT0000754,CUST01986,visit,2024-03-27
EVT0000755,CUST01986,cart,2024-03-29
EVT0000756,CUST01986,purchase,2024-03-29
EVT0000757,CUST00152,visit,2023-08-31
EVT0000758,CUST00152,cart,2023-08-28
EVT0000759,CUST00152,purchase,2023-08-31
EVT0000760,CUST04104,visit,2024-10-26
EVT0000761,CUST04104,cart,2024-10-25
EVT0000762,CUST04104,purchase,2024-10-28
EVT0000763,CUST01473,visit,2024-12-23
EVT0000764,CUST01473,cart,2024-12-23
EVT0000765,CUST01473,purchase,2024-12-23
EVT0000766,CUST03000,visit,2023-05-19
EVT0000767,CUST03000,cart,2023-05-23
EVT0000768,CUST03000,purchase,2023-05-24
EVT0000769,CUST00050,visit,2024-12-19
EVT0000770,CUST00050,cart,2024-12-22
EVT0000771,CUST00050,purchase,2024-12-24
EVT0000772,CUST02777,visit,2024-08-31
EVT0000773,CUST02777,cart,2024-09-05
EVT0000774,CUST02777,purchase,2024-09-06
EVT0000775,CUST00602,visit,2024-11-18
EVT0000776,CUST00602,cart,2024-11-15
EVT0000777,CUST00602,purchase,2024-11-18
EVT0000778,CUST00260,visit,2024-11-19
EVT0000779,CUST00260,cart,2024-11-20
EVT0000780,CUST00260,purchase,2024-11-23
EVT0000781,CUST02521,visit,2024-09-12
EVT0000782,CUST02521,cart,2024-09-17
EVT0000783,CUST02521,purchase,2024-09-18
EVT0000784,CUST01598,visit,2024-10-05
EVT0000785,CUST01598,cart,2024-10-08
EVT0000786,CUST01598,purchase,2024-10-09
EVT0000787,CUST04905,visit,2023-12-18
EVT0000788,CUST04905,cart,2023-12-22
EVT0000789,CUST04905,purchase,2023-12-22
EVT0000790,CUST00648,visit,2024-10-26
EVT0000791,CUST00648,cart,2024-10-27
EVT0000792,CUST00648,purchase,2024-10-29
EVT0000793,CUST04566,visit,2024-08-22
EVT0000794,CUST04566,cart,2024-08-22
EVT0000795,CUST04566,purchase,2024-08-24
EVT0000796,CUST00950,visit,2024-04-27
EVT0000797,CUST00950,cart,2024-04-30
EVT0000798,CUST00950,purchase,2024-05-02
EVT0000799,CUST03418,visit,2023-12-05
EVT0000800,CUST03418,cart,2023-12-08
EVT0000801,CUST03418,purchase,2023-12-10
EVT0000802,CUST01220,visit,2023-08-30
EVT0000803,CUST01220,cart,2023-08-31
EVT0000804,CUST01220,purchase,2023-09-01
EVT0000805,CUST00104,visit,2024-10-01
EVT0000806,CUST00104,cart,2024-09-29
EVT0000807,CUST00104,purchase,2024-10-02
EVT0000808,CUST03079,visit,2024-12-13
EVT0000809,CUST03079,cart,2024-12-19
EVT0000810,CUST03079,purchase,2024-12-20
EVT0000811,CUST03348,visit,2024-09-05
EVT0000812,CUST03348,cart,2024-09-06
EVT0000813,CUST03348,purchase,2024-09-07
EVT0000814,CUST03683,visit,2023-11-27
EVT0000815,CUST03683,cart,2023-12-01
EVT0000816,CUST03683,purchase,2023-12-01
EVT0000817,CUST00735,visit,2023-10-17
EVT0000818,CUST00735,cart,2023-10-16
EVT0000819,CUST00735,purchase,2023-10-19
EVT0000820,CUST03811,visit,2024-12-15
EVT0000821,CUST03811,cart,2024-12-17
EVT0000822,CUST03811,purchase,2024-12-20
EVT0000823,CUST00889,visit,2024-03-01
EVT0000824,CUST00889,cart,2024-03-01
EVT0000825,CUST00889,purchase,2024-03-04
EVT0000826,CUST01525,visit,2024-05-23
EVT0000827,CUST01525,cart,2024-05-23
EVT0000828,CUST01525,purchase,2024-05-26
EVT0000829,CUST00055,visit,2024-11-25
EVT0000830,CUST00055,cart,2024-11-28
EVT0000831,CUST00055,purchase,2024-11-30
EVT0000832,CUST02176,visit,2024-08-24
EVT0000833,CUST02176,cart,2024-08-26
EVT0000834,CUST02176,purchase,2024-08-27
EVT0000835,CUST04274,visit,2024-12-24
EVT0000836,CUST04274,cart,2024-12-25
EVT0000837,CUST04274,purchase,2024-12-28
EVT0000838,CUST02500,visit,2024-12-12
EVT0000839,CUST02500,cart,2024-12-15
EVT0000840,CUST02500,purchase,2024-12-18
EVT0000841,CUST02212,visit,2024-07-28
EVT0000842,CUST02212,cart,2024-08-01
EVT0000843,CUST02212,purchase,2024-08-04
EVT0000844,CUST00283,visit,2024-11-11
EVT0000845,CUST00283,cart,2024-11-11
EVT0000846,CUST00283,purchase,2024-11-12
EVT0000847,CUST04614,visit,2024-06-02
EVT0000848,CUST04614,cart,2024-06-08
EVT0000849,CUST04614,purchase,2024-06-08
EVT0000850,CUST03840,visit,2024-09-22
EVT0000851,CUST03840,cart,2024-09-28
EVT0000852,CUST03840,purchase,2024-09-29
EVT0000853,CUST03471,visit,2024-10-05
EVT0000854,CUST03471,cart,2024-10-08
EVT0000855,CUST03471,purchase,2024-10-11
EVT0000856,CUST03483,visit,2024-05-09
EVT0000857,CUST03483,cart,2024-05-12
EVT0000858,CUST03483,purchase,2024-05-14
EVT0000859,CUST00162,visit,2024-09-24
EVT0000860,CUST00162,cart,2024-09-23
EVT0000861,CUST00162,purchase,2024-09-24
EVT0000862,CUST03092,visit,2024-08-10
EVT0000863,CUST03092,cart,2024-08-12
EVT0000864,CUST03092,purchase,2024-08-15
EVT0000865,CUST00314,visit,2024-05-09
EVT0000866,CUST00314,cart,2024-05-14
EVT0000867,CUST00314,purchase,2024-05-16
EVT0000868,CUST01788,visit,2023-11-27
EVT0000869,CUST01788,cart,2023-11-29
EVT0000870,CUST01788,purchase,2023-11-29
EVT0000871,CUST03520,visit,2024-08-15
EVT0000872,CUST03520,cart,2024-08-16
EVT0000873,CUST03520,purchase,2024-08-17
EVT0000874,CUST04101,visit,2023-10-25
EVT0000875,CUST04101,cart,2023-10-23
EVT0000876,CUST04101,purchase,2023-10-25
EVT0000877,CUST01305,visit,2024-09-09
EVT0000878,CUST01305,cart,2024-09-12
EVT0000879,CUST01305,purchase,2024-09-12
EVT0000880,CUST02707,visit,2024-02-14
EVT0000881,CUST02707,cart,2024-02-14
EVT0000882,CUST02707,purchase,2024-02-15
EVT0000883,CUST04200,visit,2024-11-25
EVT0000884,CUST04200,cart,2024-11-25
EVT0000885,CUST04200,purchase,2024-11-25
EVT0000886,CUST04757,visit,2023-09-02
EVT0000887,CUST04757,cart,2023-09-04
EVT0000888,CUST04757,purchase,2023-09-04
EVT0000889,CUST04905,visit,2024-09-27
EVT0000890,CUST04905,cart,2024-09-30
EVT0000891,CUST04905,purchase,2024-10-02
EVT0000892,CUST00362,visit,2024-09-14
EVT0000893,CUST00362,cart,2024-09-14
EVT0000894,CUST00362,purchase,2024-09-14
EVT0000895,CUST01463,visit,2024-12-05
EVT0000896,CUST01463,cart,2024-12-03
EVT0000897,CUST01463,purchase,2024-12-06
EVT0000898,CUST04145,visit,2024-04-26
EVT0000899,CUST04145,cart,2024-04-27
EVT0000900,CUST04145,purchase,2024-04-28
EVT0000901,CUST01269,visit,2024-09-12
EVT0000902,CUST01269,cart,2024-09-14
EVT0000903,CUST01269,purchase,2024-09-17
EVT0000904,CUST03246,visit,2024-12-24
EVT0000905,CUST03246,cart,2024-12-28
EVT0000906,CUST03246,purchase,2024-12-30
EVT0000907,CUST03111,visit,2023-08-01
EVT0000908,CUST03111,cart,2023-07-30
EVT0000909,CUST03111,purchase,2023-08-02
EVT0000910,CUST04312,visit,2023-08-23
EVT0000911,CUST04312,cart,2023-08-26
EVT0000912,CUST04312,purchase,2023-08-27
EVT0000913,CUST02894,visit,2023-09-07
EVT0000914,CUST02894,cart,2023-09-11
EVT0000915,CUST02894,purchase,2023-09-11
EVT0000916,CUST00124,visit,2024-10-24
EVT0000917,CUST00124,cart,2024-10-28
EVT0000918,CUST00124,purchase,2024-10-30
EVT0000919,CUST04397,visit,2024-10-29
EVT0000920,CUST04397,cart,2024-10-26
EVT0000921,CUST04397,purchase,2024-10-29
EVT0000922,CUST04531,visit,2024-09-30
EVT0000923,CUST04531,cart,2024-10-05
EVT0000924,CUST04531,purchase,2024-10-05
EVT0000925,CUST02765,visit,2024-07-15
EVT0000926,CUST02765,cart,2024-07-19
EVT0000927,CUST02765,purchase,2024-07-21
EVT0000928,CUST04505,visit,2024-11-28
EVT0000929,CUST04505,cart,2024-11-29
EVT0000930,CUST04505,purchase,2024-12-01
EVT0000931,CUST02794,visit,2024-10-01
EVT0000932,CUST02794,cart,2024-10-03
EVT0000933,CUST02794,purchase,2024-10-06
EVT0000934,CUST01288,visit,2023-09-14
EVT0000935,CUST01288,cart,2023-09-18
EVT0000936,CUST01288,purchase,2023-09-19
EVT0000937,CUST04719,visit,2024-09-15
EVT0000938,CUST04719,cart,2024-09-17
EVT0000939,CUST04719,purchase,2024-09-18
EVT0000940,CUST03067,visit,2024-10-25
EVT0000941,CUST03067,cart,2024-10-26
EVT0000942,CUST03067,purchase,2024-10-29
EVT0000943,CUST03735,visit,2023-11-28
EVT0000944,CUST03735,cart,2023-11-29
EVT0000945,CUST03735,purchase,2023-11-29
EVT0000946,CUST03472,visit,2024-09-29
EVT0000947,CUST03472,cart,2024-09-30
EVT0000948,CUST03472,purchase,2024-10-03
EVT0000949,CUST01812,visit,2024-12-06
EVT0000950,CUST01812,cart,2024-12-05
EVT0000951,CUST01812,purchase,2024-12-08
EVT0000952,CUST02594,visit,2024-09-08
EVT0000953,CUST02594,cart,2024-09-14
EVT0000954,CUST02594,purchase,2024-09-15
EVT0000955,CUST00261,visit,2024-12-21
EVT0000956,CUST00261,cart,2024-12-21
EVT0000957,CUST00261,purchase,2024-12-21
EVT0000958,CUST00612,visit,2024-02-15
EVT0000959,CUST00612,cart,2024-02-20
EVT0000960,CUST00612,purchase,2024-02-22
EVT0000961,CUST03699,visit,2024-03-16
EVT0000962,CUST03699,cart,2024-03-17
EVT0000963,CUST03699,purchase,2024-03-19
EVT0000964,CUST00392,visit,2024-02-16
EVT0000965,CUST00392,cart,2024-02-20
EVT0000966,CUST00392,purchase,2024-02-21
EVT0000967,CUST04038,visit,2024-12-09
EVT0000968,CUST04038,cart,2024-12-10
EVT0000969,CUST04038,purchase,2024-12-10
EVT0000970,CUST02344,visit,2024-11-11
EVT0000971,CUST02344,cart,2024-11-14
EVT0000972,CUST02344,purchase,2024-11-17
EVT0000973,CUST01472,visit,2024-05-22
EVT0000974,CUST01472,cart,2024-05-28
EVT0000975,CUST01472,purchase,2024-05-28
EVT0000976,CUST01608,visit,2024-10-02
EVT0000977,CUST01608,cart,2024-10-04
EVT0000978,CUST01608,purchase,2024-10-04
EVT0000979,CUST00929,visit,2024-10-28
EVT0000980,CUST00929,cart,2024-11-01
EVT0000981,CUST00929,purchase,2024-11-03
EVT0000982,CUST02836,visit,2024-08-05
EVT0000983,CUST02836,cart,2024-08-05
EVT0000984,CUST02836,purchase,2024-08-06
EVT0000985,CUST01586,visit,2024-08-09
EVT0000986,CUST01586,cart,2024-08-11
EVT0000987,CUST01586,purchase,2024-08-11
EVT0000988,CUST01322,visit,2024-08-15
EVT0000989,CUST01322,cart,2024-08-20
EVT0000990,CUST01322,purchase,2024-08-21
EVT0000991,CUST01267,visit,2024-08-15
EVT0000992,CUST01267,cart,2024-08-17
EVT0000993,CUST01267,purchase,2024-08-20
EVT0000994,CUST00523,visit,2024-02-15
EVT0000995,CUST00523,cart,2024-02-17
EVT0000996,CUST00523,purchase,2024-02-17
EVT0000997,CUST04459,visit,2024-11-13
EVT0000998,CUST04459,cart,2024-11-13
EVT0000999,CUST04459,purchase,2024-11-15
EVT0001000,CUST01570,visit,2024-06-21
EVT0001001,CUST01570,cart,2024-06-19
EVT0001002,CUST01570,purchase,2024-06-22
EVT0001003,CUST02437,visit,2024-03-20
EVT0001004,CUST02437,cart,2024-03-19
EVT0001005,CUST02437,purchase,2024-03-20
EVT0001006,CUST04661,visit,2024-12-10
EVT0001007,CUST04661,cart,2024-12-08
EVT0001008,CUST04661,purchase,2024-12-10
EVT0001009,CUST04551,visit,2024-12-22
EVT0001010,CUST04551,cart,2024-12-24
EVT0001011,CUST04551,purchase,2024-12-24
EVT0001012,CUST04187,visit,2024-12-03
EVT0001013,CUST04187,cart,2024-12-07
EVT0001014,CUST04187,purchase,2024-12-08
EVT0001015,CUST04555,visit,2024-03-23
EVT0001016,CUST04555,cart,2024-03-25
EVT0001017,CUST04555,purchase,2024-03-28
EVT0001018,CUST02803,visit,2024-08-24
EVT0001019,CUST02803,cart,2024-08-28
EVT0001020,CUST02803,purchase,2024-08-28
EVT0001021,CUST03119,visit,2024-06-25
EVT0001022,CUST03119,cart,2024-06-26
EVT0001023,CUST03119,purchase,2024-06-27
EVT0001024,CUST01884,visit,2024-09-06
EVT0001025,CUST01884,cart,2024-09-05
EVT0001026,CUST01884,purchase,2024-09-07
EVT0001027,CUST03626,visit,2023-10-19
EVT0001028,CUST03626,cart,2023-10-20
EVT0001029,CUST03626,purchase,2023-10-22
EVT0001030,CUST02103,visit,2024-11-12
EVT0001031,CUST02103,cart,2024-11-18
EVT0001032,CUST02103,purchase,2024-11-18
EVT0001033,CUST03653,visit,2024-11-29
EVT0001034,CUST03653,cart,2024-11-27
EVT0001035,CUST03653,purchase,2024-11-30
EVT0001036,CUST02802,visit,2024-09-23
EVT0001037,CUST02802,cart,2024-09-28
EVT0001038,CUST02802,purchase,2024-09-30
EVT0001039,CUST01376,visit,2024-10-13
EVT0001040,CUST01376,cart,2024-10-12
EVT0001041,CUST01376,purchase,2024-10-15
EVT0001042,CUST03526,visit,2024-10-25
EVT0001043,CUST03526,cart,2024-10-26
EVT0001044,CUST03526,purchase,2024-10-28
EVT0001045,CUST03210,visit,2024-12-23
EVT0001046,CUST03210,cart,2024-12-28
EVT0001047,CUST03210,purchase,2024-12-29
EVT0001048,CUST03450,visit,2024-08-06
EVT0001049,CUST03450,cart,2024-08-08
EVT0001050,CUST03450,purchase,2024-08-09
EVT0001051,CUST04425,visit,2024-01-30
EVT0001052,CUST04425,cart,2024-02-05
EVT0001053,CUST04425,purchase,2024-02-05
EVT0001054,CUST03462,visit,2024-12-27
EVT0001055,CUST03462,cart,2024-12-27
EVT0001056,CUST03462,purchase,2024-12-27
EVT0001057,CUST02756,visit,2024-11-29
EVT0001058,CUST02756,cart,2024-11-28
EVT0001059,CUST02756,purchase,2024-12-01
EVT0001060,CUST01070,visit,2024-12-21
EVT0001061,CUST01070,cart,2024-12-20
EVT0001062,CUST01070,purchase,2024-12-21
EVT0001063,CUST01404,visit,2024-07-23
EVT0001064,CUST01404,cart,2024-07-22
EVT0001065,CUST01404,purchase,2024-07-24
EVT0001066,CUST04377,visit,2023-08-31
EVT0001067,CUST04377,cart,2023-09-03
EVT0001068,CUST04377,purchase,2023-09-04
EVT0001069,CUST01186,visit,2023-11-25
EVT0001070,CUST01186,cart,2023-11-30
EVT0001071,CUST01186,purchase,2023-11-30
EVT0001072,CUST03241,visit,2023-07-15
EVT0001073,CUST03241,cart,2023-07-15
EVT0001074,CUST03241,purchase,2023-07-15
EVT0001075,CUST04542,visit,2024-09-24
EVT0001076,CUST04542,cart,2024-09-25
EVT0001077,CUST04542,purchase,2024-09-25
EVT0001078,CUST03236,visit,2023-04-15
EVT0001079,CUST03236,cart,2023-04-15
EVT0001080,CUST03236,purchase,2023-04-15
EVT0001081,CUST03478,visit,2024-12-07
EVT0001082,CUST03478,cart,2024-12-11
EVT0001083,CUST03478,purchase,2024-12-12
EVT0001084,CUST04834,visit,2024-08-11
EVT0001085,CUST04834,cart,2024-08-18
EVT0001086,CUST04834,purchase,2024-08-18
EVT0001087,CUST01399,visit,2024-02-26
EVT0001088,CUST01399,cart,2024-03-03
EVT0001089,CUST01399,purchase,2024-03-03
EVT0001090,CUST00879,visit,2024-03-05
EVT0001091,CUST00879,cart,2024-03-11
EVT0001092,CUST00879,purchase,2024-03-12
EVT0001093,CUST02706,visit,2024-11-28
EVT0001094,CUST02706,cart,2024-11-29
EVT0001095,CUST02706,purchase,2024-11-30
EVT0001096,CUST00102,visit,2024-08-12
EVT0001097,CUST00102,cart,2024-08-13
EVT0001098,CUST00102,purchase,2024-08-14
EVT0001099,CUST03236,visit,2023-06-24
EVT0001100,CUST03236,cart,2023-06-24
EVT0001101,CUST03236,purchase,2023-06-27
EVT0001102,CUST03596,visit,2024-07-08
EVT0001103,CUST03596,cart,2024-07-09
EVT0001104,CUST03596,purchase,2024-07-12
EVT0001105,CUST01689,visit,2024-12-20
EVT0001106,CUST01689,cart,2024-12-20
EVT0001107,CUST01689,purchase,2024-12-21
EVT0001108,CUST04509,visit,2024-10-07
EVT0001109,CUST04509,cart,2024-10-09
EVT0001110,CUST04509,purchase,2024-10-09
EVT0001111,CUST02032,visit,2023-12-30
EVT0001112,CUST02032,cart,2024-01-06
EVT0001113,CUST02032,purchase,2024-01-06
EVT0001114,CUST01349,visit,2024-10-24
EVT0001115,CUST01349,cart,2024-10-30
EVT0001116,CUST01349,purchase,2024-10-31
EVT0001117,CUST00932,visit,2024-12-28
EVT0001118,CUST00932,cart,2024-12-26
EVT0001119,CUST00932,purchase,2024-12-29
EVT0001120,CUST01027,visit,2024-06-17
EVT0001121,CUST01027,cart,2024-06-15
EVT0001122,CUST01027,purchase,2024-06-18
EVT0001123,CUST00525,visit,2024-11-30
EVT0001124,CUST00525,cart,2024-12-02
EVT0001125,CUST00525,purchase,2024-12-05
EVT0001126,CUST02975,visit,2024-03-29
EVT0001127,CUST02975,cart,2024-04-03
EVT0001128,CUST02975,purchase,2024-04-04
EVT0001129,CUST03489,visit,2024-04-04
EVT0001130,CUST03489,cart,2024-04-04
EVT0001131,CUST03489,purchase,2024-04-07
EVT0001132,CUST03386,visit,2024-10-31
EVT0001133,CUST03386,cart,2024-11-03
EVT0001134,CUST03386,purchase,2024-11-06
