customer_id,signup_date,city,state,acquisition_channel,age,gender
CUST00406,2023-11-01,Jaipur,Rajasthan,Email,36,Other
CUST00407,2024-06-15,Jaipur,Rajasthan,Organic,26,M
CUST00408,2024-01-13,Jaipur,Rajasthan,Direct,46,M
CUST00409,2024-11-29,Vadodara,Gujarat,Social Media,63,M
CUST00410,2024-06-26,Kanpur,Uttar Pradesh,Paid Search,63,Other
CUST00411,2024-05-22,Delhi,Delhi,Email,32,M
CUST00412,2023-06-13,Chennai,Tamil Nadu,Paid Search,49,M
CUST00413,2023-11-03,Vadodara,Gujarat,Email,41,F
CUST00414,2024-05-13,New Delhi,Delhi,Organic,37,F
CUST00415,2024-02-17,Udaipur,Rajasthan,Referral,44,Other
CUST00416,2023-06-07,Bangalore,Karnataka,Social Media,59,M
CUST00417,2023-12-06,Jodhpur,Rajasthan,Direct,51,F
CUST00418,2024-03-01,New Delhi,Delhi,Paid Search,45,Other
CUST00419,2024-08-29,Mumbai,Maharashtra,Email,27,F
CUST00420,2023-05-30,New Delhi,Delhi,Social Media,63,M
CUST00421,2024-02-29,Vadodara,Gujarat,Social Media,23,F
CUST00422,2023-05-18,Madurai,Tamil Nadu,Email,35,M
CUST00423,2023-10-19,Agra,Uttar Pradesh,Email,23,Other
CUST00424,2024-03-13,New Delhi,Delhi,Paid Search,60,Other
CUST00425,2024-06-11,Vadodara,Gujarat,Organic,19,M
CUST00426,2023-09-07,Nagpur,Maharashtra,Email,34,Other
CUST00427,2023-04-02,Madurai,Tamil Nadu,Referral,57,Other
CUST00428,2024-11-05,Pune,Maharashtra,Direct,52,F
CUST00429,2024-12-06,Kanpur,Uttar Pradesh,Paid Search,61,F
CUST00430,2024-12-21,Kanpur,Uttar Pradesh,Organic,62,M
CUST00431,2023-07-12,Delhi,Delhi,Referral,48,F
CUST00432,2023-03-28,Coimbatore,Tamil Nadu,Email,27,F
CUST00433,2024-06-25,Vadodara,Gujarat,Social Media,43,M
CUST00434,2024-04-09,Vadodara,Gujarat,Email,24,F
CUST00435,2023-08-22,Coimbatore,Tamil Nadu,Organic,35,F
CUST00436,2023-04-12,Chennai,Tamil Nadu,Organic,21,F
CUST00437,2023-06-15,Siliguri,West Bengal,Paid Search,28,F
CUST00438,2023-02-19,Ahmedabad,Gujarat,Paid Search,49,Other
CUST00439,2024-11-04,Jodhpur,Rajasthan,Social Media,49,M
CUST00440,2023-09-10,Mysore,Karnataka,Email,47,M
CUST00441,2024-03-03,Madurai,Tamil Nadu,Social Media,21,M
CUST00442,2023-08-21,Kanpur,Uttar Pradesh,Email,59,Other
CUST00443,2023-11-03,Jodhpur,Rajasthan,Email,18,M
CUST00444,2023-10-17,Kolkata,West Bengal,Social Media,64,F
CUST00445,2023-03-07,Siliguri,West Bengal,Organic,43,M
CUST00446,2023-07-02,Coimbatore,Tamil Nadu,Email,36,M
CUST00447,2023-12-10,Siliguri,West Bengal,Email,35,Other
CUST00448,2023-12-03,Bangalore,Karnataka,Organic,43,F
CUST00449,2023-05-11,Vadodara,Gujarat,Social Media,27,M
CUST00450,2024-03-31,Kolkata,West Bengal,Organic,20,M
CUST00451,2024-09-05,Surat,Gujarat,Email,47,M
CUST00452,2024-04-19,Delhi,Delhi,Email,38,M
CUST00453,2023-01-11,Siliguri,West Bengal,Email,39,Other
CUST00454,2023-09-25,Udaipur,Rajasthan,Email,37,F
CUST00455,2023-09-29,Pune,Maharashtra,Social Media,61,M
CUST00456,2023-06-13,Siliguri,West Bengal,Direct,62,Other
CUST00457,2023-07-06,Nagpur,Maharashtra,Referral,34,Other
CUST00458,2024-01-01,Madurai,Tamil Nadu,Organic,55,F
CUST00459,2023-09-22,Delhi,Delhi,Paid Search,61,M
CUST00460,2024-02-23,Nagpur,Maharashtra,Direct,25,M
CUST00461,2024-01-25,Pune,Maharashtra,Social Media,44,M
CUST00462,2024-08-27,Kolkata,West Bengal,Referral,50,Other
CUST00463,2024-05-07,Udaipur,Rajasthan,Direct,21,Other
CUST00464,2023-09-27,New Delhi,Delhi,Email,38,Other
CUST00465,2024-02-20,Udaipur,Rajasthan,Referral,38,M
CUST00466,2023-10-01,Udaipur,Rajasthan,Social Media,52,F
CUST00467,2024-06-11,Agra,Uttar Pradesh,Referral,30,M
CUST00468,2024-04-29,Agra,Uttar Pradesh,Social Media,32,F
CUST00469,2023-11-09,Agra,Uttar Pradesh,Paid Search,62,Other
CUST00470,2023-09-29,Jodhpur,Rajasthan,Referral,40,Other
CUST00471,2024-12-29,Kanpur,Uttar Pradesh,Organic,54,Other
CUST00472,2024-11-11,Siliguri,West Bengal,Social Media,27,F
CUST00473,2024-04-10,Pune,Maharashtra,Direct,23,F
CUST00474,2023-12-18,Udaipur,Rajasthan,Social Media,65,F
CUST00475,2024-11-24,Chennai,Tamil Nadu,Email,35,Other
CUST00476,2024-07-29,Lucknow,Uttar Pradesh,Organic,57,Other
CUST00477,2023-10-16,Chennai,Tamil Nadu,Organic,60,Other
CUST00478,2023-02-19,Madurai,Tamil Nadu,Paid Search,21,M
CUST00479,2024-02-24,Siliguri,West Bengal,Direct,48,M
CUST00480,2024-12-09,New Delhi,Delhi,Email,28,F
CUST00481,2024-01-13,Jodhpur,Rajasthan,Direct,30,F
CUST00482,2023-06-02,Surat,Gujarat,Direct,21,M
CUST00483,2024-02-27,Madurai,Tamil Nadu,Direct,64,M
CUST00484,2024-09-08,Delhi,Delhi,Paid Search,20,F
CUST00485,2023-04-21,Jaipur,Rajasthan,Direct,36,M
CUST00486,2023-09-02,Pune,Maharashtra,Email,56,M
CUST00487,2024-08-31,Surat,Gujarat,Referral,59,Other
CUST00488,2024-06-08,Jaipur,Rajasthan,Email,47,F
CUST00489,2023-12-28,Chennai,Tamil Nadu,Social Media,28,Other
CUST00490,2024-07-24,Udaipur,Rajasthan,Social Media,63,M
CUST00491,2024-03-09,Nagpur,Maharashtra,Social Media,36,Other
CUST00492,2023-07-14,Chennai,Tamil Nadu,Email,58,F
CUST00493,2024-10-21,Siliguri,West Bengal,Organic,43,Other
CUST00494,2024-01-23,Bangalore,Karnataka,Paid Search,48,F
CUST00495,2023-10-04,Chennai,Tamil Nadu,Social Media,42,M
CUST00496,2024-02-09,Jodhpur,Rajasthan,Social Media,37,Other
CUST00497,2023-06-24,Pune,Maharashtra,Direct,41,Other
CUST00498,2023-08-12,Chennai,Tamil Nadu,Direct,25,F
CUST00499,2023-02-07,Lucknow,Uttar Pradesh,Referral,61,Other
CUST00500,2024-05-26,Agra,Uttar Pradesh,Organic,58,F
CUST00501,2024-08-06,Vadodara,Gujarat,Paid Search,32,M
CUST00502,2023-08-20,Jaipur,Rajasthan,Referral,65,Other
CUST00503,2023-07-08,Surat,Gujarat,Direct,53,F
CUST00504,2023-10-19,Chennai,Tamil Nadu,Direct,56,M
CUST00505,2023-12-21,Udaipur,Rajasthan,Direct,41,M
CUST00506,2024-02-26,Bangalore,Karnataka,Email,50,M
CUST00507,2024-11-18,New Delhi,Delhi,Social Media,51,F
CUST00508,2023-05-22,Hubli,Karnataka,Paid Search,63,Other
CUST00509,2023-02-16,Jaipur,Rajasthan,Email,46,M
CUST00510,2023-06-26,Jaipur,Rajasthan,Email,44,F
CUST00511,2024-05-11,Nagpur,Maharashtra,Referral,61,F
CUST00512,2024-07-30,Pune,Maharashtra,Social Media,18,Other
CUST00513,2023-11-16,Madurai,Tamil Nadu,Organic,20,F
CUST00514,2023-08-04,Vadodara,Gujarat,Organic,52,M
CUST00515,2024-01-12,Mysore,Karnataka,Organic,36,F
CUST00516,2023-06-30,New Delhi,Delhi,Direct,64,Other
CUST00517,2023-02-16,Siliguri,West Bengal,Referral,46,F
CUST00518,2023-08-18,Kolkata,West Bengal,Direct,60,Other
CUST00519,2024-12-25,Delhi,Delhi,Organic,29,Other
CUST00520,2023-10-29,Kolkata,West Bengal,Direct,32,M
CUST00521,2023-01-03,Pune,Maharashtra,Referral,61,Other
CUST00522,2024-12-29,Siliguri,West Bengal,Paid Search,33,F
CUST00523,2023-12-23,Ahmedabad,Gujarat,Social Media,30,Other
CUST00524,2024-11-05,Bangalore,Karnataka,Direct,44,Other
CUST00525,2023-05-03,Mumbai,Maharashtra,Paid Search,22,M
CUST00526,2023-06-28,Pune,Maharashtra,Email,61,Other
CUST00527,2023-07-25,Mumbai,Maharashtra,Direct,20,F
CUST00528,2024-12-29,Jaipur,Rajasthan,Email,31,M
CUST00529,2023-11-04,Delhi,Delhi,Paid Search,64,Other
CUST00530,2024-05-16,Vadodara,Gujarat,Email,61,F
CUST00531,2023-06-11,Coimbatore,Tamil Nadu,Paid Search,60,Other
CUST00532,2024-08-11,Coimbatore,Tamil Nadu,Social Media,35,M
CUST00533,2023-12-13,Delhi,Delhi,Email,49,M
CUST00534,2023-04-30,Vadodara,Gujarat,Direct,42,Other
CUST00535,2023-01-06,Vadodara,Gujarat,Referral,44,M
CUST00536,2023-04-03,Kanpur,Uttar Pradesh,Paid Search,52,F
CUST00537,2023-02-20,Chennai,Tamil Nadu,Social Media,63,M
CUST00538,2023-06-09,Jaipur,Rajasthan,Email,44,F
CUST00539,2023-04-02,Delhi,Delhi,Paid Search,34,M
CUST00540,2024-11-24,Vadodara,Gujarat,Organic,46,F
CUST00541,2023-09-07,Hubli,Karnataka,Direct,30,M
CUST00542,2024-12-30,Kanpur,Uttar Pradesh,Direct,56,Other
CUST00543,2024-10-22,Mumbai,Maharashtra,Paid Search,55,Other
CUST00544,2023-07-08,Coimbatore,Tamil Nadu,Paid Search,39,F
CUST00545,2023-05-31,Mumbai,Maharashtra,Paid Search,65,M
CUST00546,2023-12-21,Jaipur,Rajasthan,Direct,56,Other
CUST00547,2023-05-28,Coimbatore,Tamil Nadu,Paid Search,53,F
CUST00548,2023-10-10,Kanpur,Uttar Pradesh,Referral,52,Other
CUST00549,2023-03-25,Surat,Gujarat,Social Media,41,Other
CUST00550,2024-07-13,Jodhpur,Rajasthan,Organic,64,F
CUST00551,2024-06-21,Ahmedabad,Gujarat,Social Media,38,F
CUST00552,2023-03-06,Nagpur,Maharashtra,Paid Search,65,M
CUST00553,2023-02-05,Pune,Maharashtra,Email,55,Other
CUST00554,2024-08-26,Siliguri,West Bengal,Paid Search,30,F
CUST00555,2024-10-13,Coimbatore,Tamil Nadu,Email,33,F
CUST00556,2024-08-20,Surat,Gujarat,Referral,64,Other
CUST00557,2023-02-22,Jodhpur,Rajasthan,Paid Search,64,F
CUST00558,2024-11-29,New Delhi,Delhi,Direct,52,F
CUST00559,2023-11-11,New Delhi,Delhi,Email,20,M
CUST00560,2023-03-06,Mumbai,Maharashtra,Referral,26,Other
CUST00561,2023-06-18,Chennai,Tamil Nadu,Direct,27,M
CUST00562,2024-08-04,Madurai,Tamil Nadu,Referral,41,M
CUST00563,2023-02-03,Udaipur,Rajasthan,Referral,19,M
CUST00564,2023-09-11,Kolkata,West Bengal,Organic,51,Other
CUST00565,2023-04-02,Agra,Uttar Pradesh,Social Media,19,Other
CUST00566,2024-03-14,Kolkata,West Bengal,Organic,24,Other
CUST00567,2023-03-10,New Delhi,Delhi,Paid Search,57,Other
CUST00568,2023-09-14,Kanpur,Uttar Pradesh,Social Media,43,M
CUST00569,2023-05-30,Surat,Gujarat,Referral,54,M
CUST00570,2023-11-11,Coimbatore,Tamil Nadu,Direct,23,Other
CUST00571,2023-01-25,Mumbai,Maharashtra,Referral,42,F
CUST00572,2023-11-18,Jaipur,Rajasthan,Direct,18,Other
CUST00573,2023-05-29,New Delhi,Delhi,Referral,45,Other
CUST00574,2024-05-26,Vadodara,Gujarat,Organic,51,M
CUST00575,2023-09-24,Chennai,Tamil Nadu,Direct,54,F
CUST00576,2024-03-29,Lucknow,Uttar Pradesh,Organic,61,F
CUST00577,2023-02-21,Mumbai,Maharashtra,Social Media,19,M
CUST00578,2023-08-04,Delhi,Delhi,Organic,37,M
CUST00579,2024-12-22,Madurai,Tamil Nadu,Referral,61,Other
CUST00580,2023-12-09,Surat,Gujarat,Direct,26,Other
CUST00581,2023-02-14,Hubli,Karnataka,Direct,40,M
CUST00582,2024-06-12,Mysore,Karnataka,Paid Search,22,F
CUST00583,2023-05-28,Siliguri,West Bengal,Organic,58,F
CUST00584,2024-11-30,Jodhpur,Rajasthan,Paid Search,40,Other
CUST00585,2023-09-13,Siliguri,West Bengal,Paid Search,61,Other
CUST00586,2024-02-03,Kolkata,West Bengal,Email,36,M
CUST00587,2023-08-29,Bangalore,Karnataka,Social Media,27,F
CUST00588,2024-09-16,Delhi,Delhi,Social Media,41,M
CUST00589,2024-01-24,Bangalore,Karnataka,Social Media,46,F
CUST00590,2024-03-15,Lucknow,Uttar Pradesh,Paid Search,23,M
CUST00591,2023-12-04,Siliguri,West Bengal,Email,53,Other
CUST00592,2023-12-09,Kolkata,West Bengal,Organic,23,F
CUST00593,2023-03-24,Hubli,Karnataka,Email,38,F
CUST00594,2023-07-09,Pune,Maharashtra,Referral,42,M
CUST00595,2024-03-30,Madurai,Tamil Nadu,Email,28,Other
CUST00596,2024-03-11,Kolkata,West Bengal,Paid Search,35,F
CUST00597,2024-02-03,Kanpur,Uttar Pradesh,Paid Search,22,M
CUST00598,2024-08-13,Siliguri,West Bengal,Referral,37,F
CUST00599,2023-01-04,Mysore,Karnataka,Social Media,33,Other
CUST00600,2023-01-15,Udaipur,Rajasthan,Email,30,F
CUST00601,2023-01-09,Bangalore,Karnataka,Social Media,18,F
CUST00602,2023-06-08,Vadodara,Gujarat,Referral,39,F
CUST00603,2024-06-08,Surat,Gujarat,Direct,56,M
CUST00604,2024-05-21,Kanpur,Uttar Pradesh,Email,62,M
CUST00605,2023-03-28,Jodhpur,Rajasthan,Paid Search,43,F
CUST00606,2023-08-23,Agra,Uttar Pradesh,Direct,58,F
CUST00607,2024-09-11,Coimbatore,Tamil Nadu,Referral,35,F
CUST00608,2024-03-27,Ahmedabad,Gujarat,Email,30,Other
CUST00609,2024-06-17,New Delhi,Delhi,Direct,47,Other
CUST00610,2024-02-25,Coimbatore,Tamil Nadu,Social Media,62,M
CUST00611,2024-03-27,Siliguri,West Bengal,Paid Search,58,F
CUST00612,2023-08-19,Coimbatore,Tamil Nadu,Direct,27,Other
CUST00613,2024-11-11,Siliguri,West Bengal,Organic,46,Other
CUST00614,2024-10-17,Udaipur,Rajasthan,Referral,52,Other
CUST00615,2024-07-02,Kolkata,West Bengal,Social Media,62,Other
CUST00616,2024-11-25,Bangalore,Karnataka,Paid Search,60,Other
CUST00617,2023-11-19,Ahmedabad,Gujarat,Direct,57,M
CUST00618,2023-05-12,Siliguri,West Bengal,Referral,24,M
CUST00619,2024-11-26,Mysore,Karnataka,Paid Search,50,Other
CUST00620,2023-09-30,Coimbatore,Tamil Nadu,Social Media,43,F
CUST00621,2023-09-17,Delhi,Delhi,Organic,48,M
CUST00622,2024-05-12,Kanpur,Uttar Pradesh,Organic,25,Other
CUST00623,2024-02-01,Delhi,Delhi,Social Media,39,F
CUST00624,2023-06-01,Madurai,Tamil Nadu,Referral,40,F
CUST00625,2023-03-09,Mysore,Karnataka,Direct,62,F
CUST00626,2024-05-08,Ahmedabad,Gujarat,Social Media,20,Other
CUST00627,2023-11-12,Bangalore,Karnataka,Social Media,59,M
CUST00628,2023-08-08,New Delhi,Delhi,Email,29,Other
CUST00629,2023-01-15,Delhi,Delhi,Email,45,F
CUST00630,2024-05-25,Coimbatore,Tamil Nadu,Direct,29,M
CUST00631,2024-06-15,Siliguri,West Bengal,Organic,65,Other
CUST00632,2023-07-04,Coimbatore,Tamil Nadu,Email,45,F
CUST00633,2023-06-17,Nagpur,Maharashtra,Paid Search,31,F
CUST00634,2024-07-29,Hubli,Karnataka,Organic,52,M
CUST00635,2024-10-13,Surat,Gujarat,Paid Search,47,M
CUST00636,2024-02-06,Agra,Uttar Pradesh,Referral,51,Other
CUST00637,2024-10-29,Vadodara,Gujarat,Referral,57,F
CUST00638,2024-04-13,Mysore,Karnataka,Social Media,47,Other
CUST00639,2024-05-23,Delhi,Delhi,Email,55,M
CUST00640,2024-02-27,Delhi,Delhi,Organic,33,F
CUST00641,2024-03-19,Bangalore,Karnataka,Social Media,62,M
CUST00642,2023-02-11,Siliguri,West Bengal,Email,26,Other
CUST00643,2024-08-16,Siliguri,West Bengal,Paid Search,49,Other
CUST00644,2023-08-26,New Delhi,Delhi,Referral,36,M
CUST00645,2023-07-16,Delhi,Delhi,Referral,57,M
CUST00646,2023-03-19,Ahmedabad,Gujarat,Referral,26,M
CUST00647,2024-07-03,Siliguri,West Bengal,Referral,61,F
CUST00648,2024-10-17,Siliguri,West Bengal,Referral,28,M
CUST00649,2024-04-10,Mumbai,Maharashtra,Social Media,20,F
CUST00650,2024-09-05,Madurai,Tamil Nadu,Social Media,28,F
CUST00651,2023-05-21,Udaipur,Rajasthan,Email,25,Other
CUST00652,2024-11-13,Mysore,Karnataka,Email,41,Other
CUST00653,2024-06-16,Nagpur,Maharashtra,Referral,52,M
CUST00654,2023-03-04,Kolkata,West Bengal,Direct,59,M
CUST00655,2024-10-20,Lucknow,Uttar Pradesh,Referral,34,F
CUST00656,2024-12-11,Mysore,Karnataka,Organic,33,M
CUST00657,2024-07-18,Vadodara,Gujarat,Email,58,F
CUST00658,2023-03-20,New Delhi,Delhi,Paid Search,31,M
CUST00659,2023-02-18,Vadodara,Gujarat,Social Media,56,Other
CUST00660,2024-11-08,Delhi,Delhi,Direct,36,F
CUST00661,2024-06-11,Agra,Uttar Pradesh,Direct,24,M
CUST00662,2023-07-06,Kolkata,West Bengal,Social Media,59,M
CUST00663,2023-05-19,New Delhi,Delhi,Paid Search,63,F
CUST00664,2023-04-08,Madurai,Tamil Nadu,Referral,49,M
CUST00665,2024-06-24,Agra,Uttar Pradesh,Referral,42,F
CUST00666,2023-10-19,Hubli,Karnataka,Organic,43,Other
CUST00667,2023-06-11,Agra,Uttar Pradesh,Social Media,47,F
CUST00668,2024-09-06,Vadodara,Gujarat,Organic,64,M
CUST00669,2023-02-04,Udaipur,Rajasthan,Direct,62,F
CUST00670,2024-02-11,Hubli,Karnataka,Referral,31,F
CUST00671,2023-01-25,Coimbatore,Tamil Nadu,Social Media,38,F
CUST00672,2024-03-11,Vadodara,Gujarat,Email,26,Other
CUST00673,2024-04-09,Jodhpur,Rajasthan,Direct,21,M
CUST00674,2023-05-30,Hubli,Karnataka,Referral,19,M
CUST00675,2023-06-22,Delhi,Delhi,Referral,18,F
CUST00676,2023-12-03,Madurai,Tamil Nadu,Paid Search,59,F
CUST00677,2023-11-24,Delhi,Delhi,Organic,59,F
CUST00678,2023-05-23,Lucknow,Uttar Pradesh,Social Media,60,Other
CUST00679,2023-08-18,New Delhi,Delhi,Referral,58,F
CUST00680,2023-02-27,Coimbatore,Tamil Nadu,Direct,23,Other
CUST00681,2024-12-04,Bangalore,Karnataka,Paid Search,48,M
CUST00682,2024-11-25,New Delhi,Delhi,Email,61,F
CUST00683,2024-02-28,Mumbai,Maharashtra,Direct,39,M
CUST00684,2024-05-15,Kolkata,West Bengal,Referral,22,M
CUST00685,2024-08-26,Kolkata,West Bengal,Direct,24,M
CUST00686,2023-06-21,Surat,Gujarat,Social Media,26,F
CUST00687,2023-02-08,New Delhi,Delhi,Organic,51,Other
CUST00688,2023-05-06,Nagpur,Maharashtra,Direct,28,F
CUST00689,2023-08-04,Vadodara,Gujarat,Paid Search,58,Other
CUST00690,2024-12-10,Delhi,Delhi,Email,61,F
CUST00691,2024-04-09,Chennai,Tamil Nadu,Organic,26,M
CUST00692,2023-02-05,Siliguri,West Bengal,Referral,38,M
CUST00693,2023-11-11,Coimbatore,Tamil Nadu,Direct,23,M
CUST00694,2023-09-05,Agra,Uttar Pradesh,Organic,60,F
CUST00695,2023-02-06,Madurai,Tamil Nadu,Email,50,M
CUST00696,2024-01-21,Siliguri,West Bengal,Direct,21,M
CUST00697,2024-08-07,Jodhpur,Rajasthan,Organic,33,F
CUST00698,2023-03-24,Hubli,Karnataka,Organic,41,F
CUST00699,2024-12-04,Delhi,Delhi,Email,44,F
CUST00700,2024-04-28,Delhi,Delhi,Organic,19,Other
CUST00701,2023-11-22,Bangalore,Karnataka,Social Media,31,M
CUST00702,2023-12-17,Pune,Maharashtra,Email,36,Other
CUST00703,2023-09-18,Siliguri,West Bengal,Direct,43,M
CUST00704,2023-07-05,Delhi,Delhi,Organic,37,M
CUST00705,2023-12-04,Chennai,Tamil Nadu,Email,38,F
CUST00706,2024-11-17,Mysore,Karnataka,Direct,45,Other
CUST00707,2024-03-20,Chennai,Tamil Nadu,Paid Search,23,F
CUST00708,2024-07-18,Mysore,Karnataka,Email,56,M
CUST00709,2024-01-26,Agra,Uttar Pradesh,Direct,60,Other
CUST00710,2024-12-17,New Delhi,Delhi,Organic,63,M
CUST00711,2023-07-23,Mumbai,Maharashtra,Referral,40,Other
CUST00712,2023-01-27,Lucknow,Uttar Pradesh,Social Media,26,Other
CUST00713,2024-05-06,Agra,Uttar Pradesh,Organic,19,F
CUST00714,2023-11-24,Siliguri,West Bengal,Email,22,F
CUST00715,2024-07-26,Mysore,Karnataka,Referral,50,F
CUST00716,2023-03-08,Pune,Maharashtra,Email,28,F
CUST00717,2024-01-16,Delhi,Delhi,Organic,54,Other
CUST00718,2023-06-22,Bangalore,Karnataka,Direct,50,M
CUST00719,2024-01-04,Mumbai,Maharashtra,Paid Search,20,F
CUST00720,2023-06-24,Surat,Gujarat,Paid Search,29,M
CUST00721,2023-01-16,Kolkata,West Bengal,Social Media,33,F
CUST00722,2023-03-18,Surat,Gujarat,Organic,54,F
CUST00723,2024-02-04,Hubli,Karnataka,Direct,21,M
CUST00724,2023-08-17,Madurai,Tamil Nadu,Organic,43,M
CUST00725,2024-05-23,Jodhpur,Rajasthan,Social Media,38,M
CUST00726,2023-03-22,Jaipur,Rajasthan,Social Media,30,F
CUST00727,2023-11-18,Agra,Uttar Pradesh,Email,33,F
CUST00728,2023-12-17,Vadodara,Gujarat,Referral,30,Other
CUST00729,2023-10-25,Chennai,Tamil Nadu,Organic,44,M
CUST00730,2024-01-14,Madurai,Tamil Nadu,Social Media,58,Other
CUST00731,2023-08-17,Pune,Maharashtra,Organic,60,F
CUST00732,2023-01-31,Lucknow,Uttar Pradesh,Paid Search,51,M
CUST00733,2024-10-07,Siliguri,West Bengal,Organic,27,Other
CUST00734,2024-09-28,Lucknow,Uttar Pradesh,Organic,32,Other
CUST00735,2023-09-14,Siliguri,West Bengal,Referral,65,M
CUST00736,2023-08-23,Hubli,Karnataka,Paid Search,58,F
CUST00737,2023-06-16,Hubli,Karnataka,Email,21,F
CUST00738,2023-08-31,New Delhi,Delhi,Social Media,34,F
CUST00739,2024-08-06,Siliguri,West Bengal,Social Media,46,F
CUST00740,2024-06-22,Chennai,Tamil Nadu,Paid Search,26,Other
CUST00741,2023-03-09,Bangalore,Karnataka,Organic,28,F
CUST00742,2023-07-21,Jodhpur,Rajasthan,Referral,25,Other
CUST00743,2024-04-28,Ahmedabad,Gujarat,Referral,37,F
CUST00744,2023-10-05,Lucknow,Uttar Pradesh,Organic,28,Other
CUST00745,2024-10-18,Agra,Uttar Pradesh,Direct,56,M
CUST00746,2024-01-15,Coimbatore,Tamil Nadu,Paid Search,23,Other
CUST00747,2024-08-23,Coimbatore,Tamil Nadu,Referral,50,M
CUST00748,2023-11-14,Kanpur,Uttar Pradesh,Paid Search,19,F
CUST00749,2023-04-27,Udaipur,Rajasthan,Direct,53,M
CUST00750,2023-03-01,Mysore,Karnataka,Organic,26,M
CUST00751,2024-02-11,Mumbai,Maharashtra,Paid Search,26,M
CUST00752,2023-07-10,Siliguri,West Bengal,Direct,58,Other
CUST00753,2024-04-25,Hubli,Karnataka,Email,34,M
CUST00754,2024-02-03,Mumbai,Maharashtra,Paid Search,59,F
CUST00755,2024-02-23,New Delhi,Delhi,Social Media,25,M
CUST00756,2023-01-11,Jaipur,Rajasthan,Paid Search,54,F
CUST00757,2024-06-03,Siliguri,West Bengal,Organic,42,Other
CUST00758,2023-06-21,Kolkata,West Bengal,Social Media,31,M
CUST00759,2024-08-07,Kanpur,Uttar Pradesh,Referral,27,M
CUST00760,2024-11-27,Madurai,Tamil Nadu,Social Media,49,F
CUST00761,2024-04-21,Jaipur,Rajasthan,Organic,35,F
CUST00762,2024-10-22,Delhi,Delhi,Paid Search,59,Other
CUST00763,2024-02-14,Madurai,Tamil Nadu,Email,19,F
CUST00764,2024-08-13,Surat,Gujarat,Email,49,F
CUST00765,2024-08-21,Surat,Gujarat,Social Media,29,M
CUST00766,2023-08-09,Vadodara,Gujarat,Paid Search,19,F
CUST00767,2023-05-19,Pune,Maharashtra,Email,40,Other
CUST00768,2023-05-11,Chennai,Tamil Nadu,Organic,33,Other
CUST00769,2024-09-02,Coimbatore,Tamil Nadu,Email,65,M
CUST00770,2024-11-23,Madurai,Tamil Nadu,Referral,40,M
CUST00771,2024-06-03,New Delhi,Delhi,Email,38,Other
CUST00772,2024-04-10,Vadodara,Gujarat,Organic,63,Other
CUST00773,2024-07-24,Vadodara,Gujarat,Email,27,Other
CUST00774,2024-09-20,Coimbatore,Tamil Nadu,Email,37,M
CUST00775,2024-04-11,Jaipur,Rajasthan,Organic,21,M
CUST00776,2023-05-29,Chennai,Tamil Nadu,Email,48,M
CUST00777,2024-12-19,Vadodara,Gujarat,Paid Search,26,F
CUST00778,2024-02-18,Delhi,Delhi,Organic,19,M
CUST00779,2023-10-28,New Delhi,Delhi,Email,41,M
CUST00780,2024-03-24,Vadodara,Gujarat,Direct,43,Other
CUST00781,2024-10-23,Mysore,Karnataka,Social Media,38,M
CUST00782,2024-02-10,Delhi,Delhi,Direct,49,Other
CUST00783,2023-06-16,Ahmedabad,Gujarat,Direct,53,Other
CUST00784,2023-06-23,Ahmedabad,Gujarat,Direct,55,M
CUST00785,2023-07-23,Siliguri,West Bengal,Direct,62,F
CUST00786,2023-03-05,New Delhi,Delhi,Direct,18,Other
CUST00787,2023-03-22,Kolkata,West Bengal,Paid Search,56,F
CUST00788,2024-09-17,Madurai,Tamil Nadu,Email,24,F
CUST00789,2023-12-21,Delhi,Delhi,Direct,22,M
CUST00790,2024-11-04,Surat,Gujarat,Paid Search,58,M
CUST00791,2024-07-09,Surat,Gujarat,Organic,34,M
CUST00792,2024-11-25,Madurai,Tamil Nadu,Organic,40,F
CUST00793,2023-12-01,Hubli,Karnataka,Organic,21,F
CUST00794,2024-01-07,Udaipur,Rajasthan,Referral,28,F
CUST00795,2024-05-23,Jodhpur,Rajasthan,Social Media,52,F
CUST00796,2024-01-23,Mysore,Karnataka,Email,59,Other
CUST00797,2024-10-04,Chennai,Tamil Nadu,Referral,22,M
CUST00798,2023-07-10,Lucknow,Uttar Pradesh,Social Media,34,M
CUST00799,2024-04-22,Mysore,Karnataka,Paid Search,42,M
CUST00800,2023-07-08,Hubli,Karnataka,Organic,39,Other
CUST00801,2023-07-27,Udaipur,Rajasthan,Organic,45,Other
CUST00802,2024-10-28,Delhi,Delhi,Paid Search,21,M
CUST00803,2023-04-08,Ahmedabad,Gujarat,Paid Search,44,Other
CUST00804,2024-05-26,Agra,Uttar Pradesh,Social Media,37,M
CUST00805,2024-08-26,Bangalore,Karnataka,Referral,54,Other
CUST00806,2024-06-28,Jaipur,Rajasthan,Organic,41,M
CUST00807,2024-01-22,Kolkata,West Bengal,Social Media,60,Other
CUST00808,2023-05-21,Jaipur,Rajasthan,Organic,19,M
CUST00809,2023-06-30,Delhi,Delhi,Organic,48,M
