customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,segment,city,state,acquisition_channel
CUST00565,631,1,23495.4,1,1,2,112,4,Hibernating,Agra,Uttar Pradesh,Social Media
CUST00568,134,1,41172.72,2,1,2,212,5,Need Attention,Kanpur,Uttar Pradesh,Social Media
CUST00573,169,1,124859.29,2,1,4,214,7,Need Attention,New Delhi,Delhi,Referral
CUST00574,118,1,4476.43,3,1,1,311,5,Need Attention,Vadodara,Gujarat,Organic
CUST00577,443,1,47659.11,1,1,3,113,5,Hibernating,Mumbai,Maharashtra,Social Media
CUST00578,255,1,2707.77,1,1,1,111,3,Hibernating,Delhi,Delhi,Organic
CUST00579,5,1,17819.44,5,1,2,512,8,New Customers,Madurai,Tamil Nadu,Referral
CUST00581,249,5,275301.8,1,5,5,155,11,Loyal,Hubli,Karnataka,Direct
CUST00582,11,3,29185.69,5,4,2,542,11,Loyal,Mysore,Karnataka,Paid Search
CUST00583,190,3,81566.26000000001,2,4,4,244,10,Loyal,Siliguri,West Bengal,Organic
CUST00584,13,2,30098.690000000002,5,3,2,532,10,Potential Loyalist,Jodhpur,Rajasthan,Paid Search
CUST00586,267,1,20706.379999999997,1,1,2,112,4,Hibernating,Kolkata,West Bengal,Email
CUST00589,187,1,7480.96,2,1,1,211,4,Need Attention,Bangalore,Karnataka,Social Media
CUST00590,113,1,25250.78,3,1,2,312,6,Need Attention,Lucknow,Uttar Pradesh,Paid Search
CUST00591,120,2,160296.5,3,3,5,335,11,Promising,Siliguri,West Bengal,Email
CUST00594,288,2,290835.58999999997,1,3,5,135,9,At Risk,Pune,Maharashtra,Referral
CUST00595,213,1,42279.01,2,1,2,212,5,Need Attention,Madurai,Tamil Nadu,Email
CUST00597,303,1,2114.11,1,1,1,111,3,Hibernating,Kanpur,Uttar Pradesh,Paid Search
CUST00598,66,2,47779.61,3,3,3,333,9,Promising,Siliguri,West Bengal,Referral
CUST00599,3,4,180208.95,5,5,5,555,15,Champions,Mysore,Karnataka,Social Media
CUST00601,49,2,82279.06,4,3,4,434,11,Potential Loyalist,Bangalore,Karnataka,Social Media
CUST00602,42,5,173703.68,4,5,5,455,14,Champions,Vadodara,Gujarat,Referral
CUST00603,105,4,99877.9,3,5,4,354,12,Loyal,Surat,Gujarat,Direct
CUST00604,40,2,167753.17,4,3,5,435,12,Potential Loyalist,Kanpur,Uttar Pradesh,Email
CUST00605,66,3,138933.01,3,4,4,344,11,Loyal,Jodhpur,Rajasthan,Paid Search
CUST00607,67,2,36126.59,3,3,2,332,8,Need Attention,Coimbatore,Tamil Nadu,Referral
CUST00612,77,3,42414.24,3,4,2,342,9,Loyal,Coimbatore,Tamil Nadu,Direct
CUST00613,11,1,1099.04,5,1,1,511,7,New Customers,Siliguri,West Bengal,Organic
CUST00614,3,5,78565.17,5,5,4,554,14,Champions,Udaipur,Rajasthan,Referral
CUST00615,100,1,30077.239999999998,3,1,2,312,6,Need Attention,Kolkata,West Bengal,Social Media
CUST00618,242,2,91913.56,1,3,4,134,8,At Risk,Siliguri,West Bengal,Referral
CUST00620,65,3,161147.97,3,4,5,345,12,Loyal,Coimbatore,Tamil Nadu,Social Media
CUST00623,248,1,32197.98,1,1,2,112,4,Hibernating,Delhi,Delhi,Social Media
CUST00626,128,1,1236.33,2,1,1,211,4,Need Attention,Ahmedabad,Gujarat,Social Media
CUST00627,90,5,85214.15000000001,3,5,4,354,12,Loyal,Bangalore,Karnataka,Social Media
CUST00629,84,5,142065.68,3,5,4,354,12,Loyal,Delhi,Delhi,Email
CUST00631,9,3,79249.84,5,4,4,544,13,Champions,Siliguri,West Bengal,Organic
CUST00632,513,1,37418.68,1,1,2,112,4,Hibernating,Coimbatore,Tamil Nadu,Email
CUST00634,143,1,42510.79,2,1,2,212,5,Need Attention,Hubli,Karnataka,Organic
CUST00635,22,2,74445.65,4,3,3,433,10,Potential Loyalist,Surat,Gujarat,Paid Search
CUST00637,50,2,127073.17000000001,4,3,4,434,11,Potential Loyalist,Vadodara,Gujarat,Referral
CUST00638,246,1,61128.43,1,1,3,113,5,Hibernating,Mysore,Karnataka,Social Media
CUST00639,133,1,63306.44,2,1,3,213,6,Need Attention,Delhi,Delhi,Email
CUST00640,62,5,420284.93,3,5,5,355,13,Loyal,Delhi,Delhi,Organic
CUST00641,117,2,94391.93,3,3,4,334,10,Promising,Bangalore,Karnataka,Social Media
CUST00642,88,8,353375.88,3,5,5,355,13,Loyal,Siliguri,West Bengal,Email
CUST00643,5,6,164957.99000000002,5,5,5,555,15,Champions,Siliguri,West Bengal,Paid Search
CUST00648,21,1,46307.69,5,1,3,513,9,New Customers,Siliguri,West Bengal,Referral
CUST00650,30,1,142868.34999999998,4,1,5,415,10,New Customers,Madurai,Tamil Nadu,Social Media
CUST00651,470,5,286861.71,1,5,5,155,11,Loyal,Udaipur,Rajasthan,Email
CUST00652,16,3,200416.81,5,4,5,545,14,Champions,Mysore,Karnataka,Email
CUST00653,61,1,61155.63,3,1,3,313,7,Promising,Nagpur,Maharashtra,Referral
CUST00654,105,1,32788.57,3,1,2,312,6,Need Attention,Kolkata,West Bengal,Direct
CUST00656,16,1,4491.14,5,1,1,511,7,New Customers,Mysore,Karnataka,Organic
CUST00661,91,1,7535.46,3,1,1,311,5,Need Attention,Agra,Uttar Pradesh,Direct
CUST00662,87,1,57258.66,3,1,3,313,7,Promising,Kolkata,West Bengal,Social Media
CUST00663,18,2,174663.17,5,3,5,535,13,Potential Loyalist,New Delhi,Delhi,Paid Search
CUST00665,15,7,293671.57999999996,5,5,5,555,15,Champions,Agra,Uttar Pradesh,Referral
CUST00667,15,1,3986.19,5,1,1,511,7,New Customers,Agra,Uttar Pradesh,Social Media
CUST00670,97,4,220850.25999999998,3,5,5,355,13,Loyal,Hubli,Karnataka,Referral
CUST00672,89,2,62047.36,3,3,3,333,9,Promising,Vadodara,Gujarat,Email
CUST00676,14,4,28900.33,5,5,2,552,12,Loyal,Madurai,Tamil Nadu,Paid Search
CUST00680,531,1,17961.46,1,1,2,112,4,Hibernating,Coimbatore,Tamil Nadu,Direct
CUST00681,12,1,23362.18,5,1,2,512,8,New Customers,Bangalore,Karnataka,Paid Search
CUST00685,32,2,62948.01,4,3,3,433,10,Potential Loyalist,Kolkata,West Bengal,Direct
CUST00686,7,5,195904.38,5,5,5,555,15,Champions,Surat,Gujarat,Social Media
CUST00688,73,5,273673.13,3,5,5,355,13,Loyal,Nagpur,Maharashtra,Direct
CUST00693,275,1,20019.600000000002,1,1,2,112,4,Hibernating,Coimbatore,Tamil Nadu,Direct
CUST00694,271,2,32746.37,1,3,2,132,6,At Risk,Agra,Uttar Pradesh,Organic
CUST00695,668,1,3293.85,1,1,1,111,3,Hibernating,Madurai,Tamil Nadu,Email
CUST00700,127,2,22775.050000000003,2,3,2,232,7,Need Attention,Delhi,Delhi,Organic
CUST00701,16,5,227823.11000000002,5,5,5,555,15,Champions,Bangalore,Karnataka,Social Media
CUST00702,75,1,515.42,3,1,1,311,5,Need Attention,Pune,Maharashtra,Email
CUST00704,264,1,62968.65,1,1,3,113,5,Hibernating,Delhi,Delhi,Organic
CUST00705,338,1,5698.66,1,1,1,111,3,Hibernating,Chennai,Tamil Nadu,Email
CUST00706,6,4,79721.78,5,5,4,554,14,Champions,Mysore,Karnataka,Direct
CUST00710,7,1,26547.28,5,1,2,512,8,New Customers,New Delhi,Delhi,Organic
CUST00711,76,3,85887.28,3,4,4,344,11,Loyal,Mumbai,Maharashtra,Referral
CUST00712,406,1,44291.42,1,1,3,113,5,Hibernating,Lucknow,Uttar Pradesh,Social Media
CUST00714,228,1,29708.16,2,1,2,212,5,Need Attention,Siliguri,West Bengal,Email
CUST00720,403,2,120501.49,1,3,4,134,8,At Risk,Surat,Gujarat,Paid Search
CUST00721,217,3,114051.17,2,4,4,244,10,Loyal,Kolkata,West Bengal,Social Media
CUST00722,333,2,28836.980000000003,1,3,2,132,6,At Risk,Surat,Gujarat,Organic
CUST00723,70,5,296377.44,3,5,5,355,13,Loyal,Hubli,Karnataka,Direct
CUST00724,21,2,100194.66,5,3,4,534,12,Potential Loyalist,Madurai,Tamil Nadu,Organic
CUST00725,58,2,60793.23,4,3,3,433,10,Potential Loyalist,Jodhpur,Rajasthan,Social Media
CUST00726,233,1,33511.81,1,1,2,112,4,Hibernating,Jaipur,Rajasthan,Social Media
CUST00729,272,1,15644.24,1,1,1,111,3,Hibernating,Chennai,Tamil Nadu,Organic
CUST00730,124,2,133423.65,2,3,4,234,9,Need Attention,Madurai,Tamil Nadu,Social Media
CUST00732,319,1,126285.01,1,1,4,114,6,Cannot Lose,Lucknow,Uttar Pradesh,Paid Search
CUST00734,35,1,67775.42,4,1,3,413,8,New Customers,Lucknow,Uttar Pradesh,Organic
CUST00735,302,2,45762.76,1,3,3,133,7,At Risk,Siliguri,West Bengal,Referral
CUST00736,233,1,7018.6,1,1,1,111,3,Hibernating,Hubli,Karnataka,Paid Search
CUST00739,15,2,24865.690000000002,5,3,2,532,10,Potential Loyalist,Siliguri,West Bengal,Social Media
CUST00740,185,1,982.14,2,1,1,211,4,Need Attention,Chennai,Tamil Nadu,Paid Search
CUST00741,118,1,21856.16,3,1,2,312,6,Need Attention,Bangalore,Karnataka,Organic
CUST00743,69,1,22027.73,3,1,2,312,6,Need Attention,Ahmedabad,Gujarat,Referral
CUST00746,84,1,127914.06000000001,3,1,4,314,8,Promising,Coimbatore,Tamil Nadu,Paid Search
CUST00748,238,2,186681.33,1,3,5,135,9,At Risk,Kanpur,Uttar Pradesh,Paid Search
CUST00750,85,1,48945.42999999999,3,1,3,313,7,Promising,Mysore,Karnataka,Organic
CUST00752,135,3,78775.75,2,4,4,244,10,Loyal,Siliguri,West Bengal,Direct
CUST00753,0,6,271581.09,5,5,5,555,15,Champions,Hubli,Karnataka,Email
CUST00755,56,1,233333.41,4,1,5,415,10,New Customers,New Delhi,Delhi,Social Media
CUST00756,232,1,39901.4,1,1,2,112,4,Hibernating,Jaipur,Rajasthan,Paid Search
CUST00757,9,6,217991.11,5,5,5,555,15,Champions,Siliguri,West Bengal,Organic
CUST00763,231,1,13133.45,2,1,1,211,4,Need Attention,Madurai,Tamil Nadu,Email
CUST00766,365,1,3541.62,1,1,1,111,3,Hibernating,Vadodara,Gujarat,Paid Search
CUST00768,14,2,55470.090000000004,5,3,3,533,11,Potential Loyalist,Chennai,Tamil Nadu,Organic
CUST00770,19,2,9201.94,5,3,1,531,9,Potential Loyalist,Madurai,Tamil Nadu,Referral
CUST00773,18,4,97812.16,5,5,4,554,14,Champions,Vadodara,Gujarat,Email
CUST00779,120,5,207875.12,3,5,5,355,13,Loyal,New Delhi,Delhi,Email
CUST00780,85,1,13707.02,3,1,1,311,5,Need Attention,Vadodara,Gujarat,Direct
CUST00784,223,3,164342.73,2,4,5,245,11,Loyal,Ahmedabad,Gujarat,Direct
CUST00786,87,2,216320.61,3,3,5,335,11,Promising,New Delhi,Delhi,Direct
CUST00789,173,2,92337.63,2,3,4,234,9,Need Attention,Delhi,Delhi,Direct
CUST00793,203,2,149783.38,2,3,5,235,10,Need Attention,Hubli,Karnataka,Organic
CUST00797,12,3,129451.4,5,4,4,544,13,Champions,Chennai,Tamil Nadu,Referral
CUST00804,27,1,68876.26,4,1,3,413,8,New Customers,Agra,Uttar Pradesh,Social Media
CUST00808,503,1,102270.7,1,1,4,114,6,Cannot Lose,Jaipur,Rajasthan,Organic
CUST00809,159,2,5403.49,2,3,1,231,6,Need Attention,Delhi,Delhi,Organic
CUST00810,108,1,44375.84,3,1,3,313,7,Promising,Kanpur,Uttar Pradesh,Referral
CUST00811,396,1,46925.2,1,1,3,113,5,Hibernating,Lucknow,Uttar Pradesh,Direct
CUST00815,7,2,19537.99,5,3,2,532,10,Potential Loyalist,New Delhi,Delhi,Organic
CUST00816,112,1,10729.37,3,1,1,311,5,Need Attention,Kolkata,West Bengal,Email
CUST00817,109,1,19115.41,3,1,2,312,6,Need Attention,Siliguri,West Bengal,Email
CUST00819,24,1,12187.24,4,1,1,411,6,New Customers,New Delhi,Delhi,Referral
CUST00821,393,1,2358.02,1,1,1,111,3,Hibernating,Hubli,Karnataka,Referral
CUST00822,21,2,168492.35,5,3,5,535,13,Potential Loyalist,Delhi,Delhi,Social Media
CUST00823,179,1,4935.400000000001,2,1,1,211,4,Need Attention,Mysore,Karnataka,Email
CUST00826,117,2,85872.88,3,3,4,334,10,Promising,Bangalore,Karnataka,Email
CUST00827,84,3,37367.880000000005,3,4,2,342,9,Loyal,Surat,Gujarat,Social Media
CUST00828,161,4,113409.7,2,5,4,254,11,Loyal,Udaipur,Rajasthan,Email
CUST00830,14,1,3394.83,5,1,1,511,7,New Customers,Kolkata,West Bengal,Referral
CUST00834,81,1,74395.92,3,1,3,313,7,Promising,Chennai,Tamil Nadu,Social Media
CUST00835,40,1,3199.04,4,1,1,411,6,New Customers,Surat,Gujarat,Direct
CUST00837,11,3,159559.96000000002,5,4,5,545,14,Champions,Udaipur,Rajasthan,Social Media
CUST00842,302,1,2629.19,1,1,1,111,3,Hibernating,Coimbatore,Tamil Nadu,Social Media
CUST00844,351,1,140663.35,1,1,4,114,6,Cannot Lose,Surat,Gujarat,Email
CUST00845,17,1,15989.7,5,1,1,511,7,New Customers,Udaipur,Rajasthan,Email
CUST00847,161,3,117499.41,2,4,4,244,10,Loyal,Lucknow,Uttar Pradesh,Referral
CUST00848,56,1,74274.95,4,1,3,413,8,New Customers,Chennai,Tamil Nadu,Direct
CUST00849,7,8,418898.51,5,5,5,555,15,Champions,Coimbatore,Tamil Nadu,Direct
CUST00850,35,1,25646.9,4,1,2,412,7,New Customers,Nagpur,Maharashtra,Organic
CUST00851,33,5,330118.18,4,5,5,455,14,Champions,New Delhi,Delhi,Paid Search
CUST00852,77,3,46316.770000000004,3,4,3,343,10,Loyal,Agra,Uttar Pradesh,Direct
CUST00853,520,1,31451.379999999997,1,1,2,112,4,Hibernating,Siliguri,West Bengal,Social Media
CUST00855,190,2,99222.59,2,3,4,234,9,Need Attention,Kolkata,West Bengal,Organic
CUST00856,37,1,150206.37,4,1,5,415,10,New Customers,Vadodara,Gujarat,Direct
CUST00859,31,1,142345.42,4,1,4,414,9,New Customers,Kanpur,Uttar Pradesh,Direct
CUST00860,1,6,249192.76,5,5,5,555,15,Champions,Lucknow,Uttar Pradesh,Paid Search
CUST00862,61,1,15561.5,3,1,1,311,5,Need Attention,New Delhi,Delhi,Direct
CUST00864,81,1,146646.24,3,1,5,315,9,Promising,Nagpur,Maharashtra,Direct
CUST00866,27,2,6138.98,4,3,1,431,8,Potential Loyalist,Udaipur,Rajasthan,Social Media
CUST00870,25,3,213995.93,4,4,5,445,13,Champions,Madurai,Tamil Nadu,Social Media
CUST00875,39,2,147461.7,4,3,5,435,12,Potential Loyalist,New Delhi,Delhi,Social Media
CUST00876,8,3,381861.11000000004,5,4,5,545,14,Champions,Jaipur,Rajasthan,Social Media
CUST00877,62,3,98728.17,3,4,4,344,11,Loyal,Mysore,Karnataka,Social Media
CUST00878,32,3,325479.98,4,4,5,445,13,Champions,Vadodara,Gujarat,Organic
CUST00879,10,2,40189.380000000005,5,3,2,532,10,Potential Loyalist,Lucknow,Uttar Pradesh,Paid Search
CUST00880,79,2,57967.5,3,3,3,333,9,Promising,Jaipur,Rajasthan,Paid Search
CUST00881,83,2,243223.9,3,3,5,335,11,Promising,Siliguri,West Bengal,Referral
CUST00884,16,2,154498.07,5,3,5,535,13,Potential Loyalist,Nagpur,Maharashtra,Organic
CUST00886,4,2,36752.75,5,3,2,532,10,Potential Loyalist,New Delhi,Delhi,Referral
CUST00889,172,3,139400.16,2,4,4,244,10,Loyal,Surat,Gujarat,Direct
CUST00890,243,2,40524.66,1,3,2,132,6,At Risk,Jodhpur,Rajasthan,Paid Search
CUST00891,122,2,83333.98999999999,2,3,4,234,9,Need Attention,Mumbai,Maharashtra,Paid Search
CUST00892,55,7,240959.77000000002,4,5,5,455,14,Champions,Madurai,Tamil Nadu,Organic
CUST00893,2,1,20023.81,5,1,2,512,8,New Customers,New Delhi,Delhi,Social Media
CUST00894,9,1,67495.87,5,1,3,513,9,New Customers,Pune,Maharashtra,Direct
CUST00897,36,3,110897.78000000001,4,4,4,444,12,Champions,Jodhpur,Rajasthan,Organic
CUST00899,139,1,3458.83,2,1,1,211,4,Need Attention,Pune,Maharashtra,Referral
CUST00901,21,3,20822.04,5,4,2,542,11,Loyal,Kolkata,West Bengal,Email
CUST00905,55,2,74691.81,4,3,3,433,10,Potential Loyalist,New Delhi,Delhi,Email
CUST00909,393,2,82877.43,1,3,4,134,8,At Risk,Mysore,Karnataka,Direct
CUST00910,194,2,73510.70999999999,2,3,3,233,8,Need Attention,Kanpur,Uttar Pradesh,Referral
CUST00911,81,4,97397.38,3,5,4,354,12,Loyal,New Delhi,Delhi,Social Media
CUST00912,119,1,1142.69,3,1,1,311,5,Need Attention,Surat,Gujarat,Direct
CUST00916,63,4,222917.28,3,5,5,355,13,Loyal,New Delhi,Delhi,Referral
CUST00918,58,7,505860.37,4,5,5,455,14,Champions,New Delhi,Delhi,Paid Search
CUST00921,64,1,20993.06,3,1,2,312,6,Need Attention,Siliguri,West Bengal,Email
CUST00922,317,2,258524.41,1,3,5,135,9,At Risk,Delhi,Delhi,Referral
CUST00923,323,2,10156.82,1,3,1,131,5,At Risk,Jaipur,Rajasthan,Organic
CUST00924,143,1,48806.87,2,1,3,213,6,Need Attention,Ahmedabad,Gujarat,Direct
CUST00929,100,1,78752.57,3,1,4,314,8,Promising,Nagpur,Maharashtra,Paid Search
CUST00932,1,5,147757.84,5,5,5,555,15,Champions,Madurai,Tamil Nadu,Direct
CUST00934,295,1,2645.33,1,1,1,111,3,Hibernating,Jaipur,Rajasthan,Referral
CUST00938,213,2,55485.619999999995,2,3,3,233,8,Need Attention,Agra,Uttar Pradesh,Email
CUST00939,54,2,71383.59,4,3,3,433,10,Potential Loyalist,Jodhpur,Rajasthan,Social Media
CUST00941,5,2,14670.33,5,3,1,531,9,Potential Loyalist,Udaipur,Rajasthan,Direct
CUST00945,1,4,115102.89,5,5,4,554,14,Champions,Jaipur,Rajasthan,Direct
CUST00946,2,2,22484.73,5,3,2,532,10,Potential Loyalist,Kolkata,West Bengal,Social Media
CUST00949,584,1,3864.57,1,1,1,111,3,Hibernating,Nagpur,Maharashtra,Direct
CUST00950,0,7,223681.15,5,5,5,555,15,Champions,Jodhpur,Rajasthan,Direct
CUST00951,1,5,83365.98000000001,5,5,4,554,14,Champions,Delhi,Delhi,Organic
CUST00954,24,1,21789.97,4,1,2,412,7,New Customers,Siliguri,West Bengal,Email
CUST00957,186,1,19180.82,2,1,2,212,5,Need Attention,Agra,Uttar Pradesh,Email
CUST00958,10,2,126159.26,5,3,4,534,12,Potential Loyalist,Chennai,Tamil Nadu,Paid Search
CUST00962,44,3,172306.86,4,4,5,445,13,Champions,Siliguri,West Bengal,Referral
CUST00967,6,2,38218.42,5,3,2,532,10,Potential Loyalist,Hubli,Karnataka,Direct
CUST00970,37,4,96813.4,4,5,4,454,13,Champions,Pune,Maharashtra,Referral
CUST00972,9,3,88927.72,5,4,4,544,13,Champions,Lucknow,Uttar Pradesh,Email
CUST00973,250,1,1469.5,1,1,1,111,3,Hibernating,Vadodara,Gujarat,Email
CUST00977,103,2,32310.93,3,3,2,332,8,Need Attention,Lucknow,Uttar Pradesh,Paid Search
CUST00978,11,2,102641.08,5,3,4,534,12,Potential Loyalist,Pune,Maharashtra,Referral
CUST00983,103,2,44912.72,3,3,3,333,9,Promising,Kolkata,West Bengal,Social Media
CUST00984,93,7,162520.94,3,5,5,355,13,Loyal,Surat,Gujarat,Social Media
CUST00986,47,1,18077.94,4,1,2,412,7,New Customers,Surat,Gujarat,Paid Search
CUST00989,482,1,176280.18,1,1,5,115,7,Cannot Lose,Lucknow,Uttar Pradesh,Email
CUST00990,45,1,14292.18,4,1,1,411,6,New Customers,Jodhpur,Rajasthan,Organic
CUST00991,132,3,121931.36,2,4,4,244,10,Loyal,Coimbatore,Tamil Nadu,Email
CUST00993,37,1,13969.62,4,1,1,411,6,New Customers,Madurai,Tamil Nadu,Referral
CUST00996,70,1,5247.07,3,1,1,311,5,Need Attention,Bangalore,Karnataka,Organic
CUST00997,426,1,23420.82,1,1,2,112,4,Hibernating,Hubli,Karnataka,Paid Search
CUST01000,27,3,147637.27,4,4,5,445,13,Champions,Nagpur,Maharashtra,Direct
CUST01001,6,4,45175.55,5,5,3,553,13,Loyal,Nagpur,Maharashtra,Organic
CUST01002,31,5,175516.42,4,5,5,455,14,Champions,Mysore,Karnataka,Direct
CUST01004,53,2,27195.440000000002,4,3,2,432,9,Potential Loyalist,Pune,Maharashtra,Paid Search
CUST01005,423,1,20452.9,1,1,2,112,4,Hibernating,Delhi,Delhi,Email
CUST01008,363,1,45063.39,1,1,3,113,5,Hibernating,Bangalore,Karnataka,Organic
CUST01011,0,2,32994.31,5,3,2,532,10,Potential Loyalist,New Delhi,Delhi,Paid Search
CUST01012,364,1,11223.98,1,1,1,111,3,Hibernating,Lucknow,Uttar Pradesh,Organic
CUST01019,206,4,121134.02,2,5,4,254,11,Loyal,Agra,Uttar Pradesh,Email
CUST01020,265,3,68801.47,1,4,3,143,8,Loyal,Surat,Gujarat,Referral
CUST01021,86,3,61346.29,3,4,3,343,10,Loyal,Ahmedabad,Gujarat,Paid Search
CUST01024,340,4,248544.32,1,5,5,155,11,Loyal,Kanpur,Uttar Pradesh,Email
CUST01026,22,5,140769.48,4,5,4,454,13,Champions,Agra,Uttar Pradesh,Direct
CUST01027,28,8,269237.14,4,5,5,455,14,Champions,Bangalore,Karnataka,Email
CUST01028,211,1,2538.46,2,1,1,211,4,Need Attention,Kolkata,West Bengal,Organic
CUST01029,58,2,88232.01000000001,4,3,4,434,11,Potential Loyalist,Udaipur,Rajasthan,Paid Search
CUST01030,132,2,36878.7,2,3,2,232,7,Need Attention,Madurai,Tamil Nadu,Direct
CUST01031,11,2,55935.590000000004,5,3,3,533,11,Potential Loyalist,Udaipur,Rajasthan,Email
CUST01032,63,2,72861.26999999999,3,3,3,333,9,Promising,Vadodara,Gujarat,Organic
CUST01035,107,1,53396.75,3,1,3,313,7,Promising,Jaipur,Rajasthan,Organic
CUST01039,173,2,87409.59,2,3,4,234,9,Need Attention,Agra,Uttar Pradesh,Social Media
CUST01040,153,1,8841.28,2,1,1,211,4,Need Attention,Delhi,Delhi,Direct
CUST01041,54,2,24509.86,4,3,2,432,9,Potential Loyalist,Hubli,Karnataka,Social Media
CUST01042,10,1,9784.830000000002,5,1,1,511,7,New Customers,Siliguri,West Bengal,Social Media
CUST01043,354,6,335690.49,1,5,5,155,11,Loyal,Nagpur,Maharashtra,Paid Search
CUST01044,231,1,1144.77,2,1,1,211,4,Need Attention,Chennai,Tamil Nadu,Email
CUST01045,32,3,193659.02000000002,4,4,5,445,13,Champions,Chennai,Tamil Nadu,Paid Search
CUST01048,156,4,252615.90999999997,2,5,5,255,12,Loyal,Madurai,Tamil Nadu,Paid Search
CUST01049,119,1,67077.84,3,1,3,313,7,Promising,Mumbai,Maharashtra,Organic
CUST01050,2,4,152738.33,5,5,5,555,15,Champions,New Delhi,Delhi,Direct
CUST01052,180,2,222247.09999999998,2,3,5,235,10,Need Attention,Kolkata,West Bengal,Direct
CUST01056,152,1,10650.46,2,1,1,211,4,Need Attention,Lucknow,Uttar Pradesh,Direct
CUST01060,130,4,339475.62,2,5,5,255,12,Loyal,New Delhi,Delhi,Paid Search
CUST01063,13,3,237456.2,5,4,5,545,14,Champions,Nagpur,Maharashtra,Direct
CUST01067,217,1,3188.74,2,1,1,211,4,Need Attention,Chennai,Tamil Nadu,Social Media
CUST01069,432,1,2809.42,1,1,1,111,3,Hibernating,Nagpur,Maharashtra,Email
CUST01070,21,2,24280.3,5,3,2,532,10,Potential Loyalist,Pune,Maharashtra,Direct
CUST01071,113,3,145913.22,3,4,5,345,12,Loyal,Surat,Gujarat,Social Media
CUST01072,397,1,27989.489999999998,1,1,2,112,4,Hibernating,Siliguri,West Bengal,Social Media
CUST01073,44,1,1923.06,4,1,1,411,6,New Customers,Vadodara,Gujarat,Social Media
CUST01077,1,5,45871.07,5,5,3,553,13,Loyal,Kolkata,West Bengal,Direct
CUST01078,55,2,111960.39,4,3,4,434,11,Potential Loyalist,Coimbatore,Tamil Nadu,Direct
CUST01079,2,2,180428.58000000002,5,3,5,535,13,Potential Loyalist,Madurai,Tamil Nadu,Referral
CUST01081,258,2,100241.43,1,3,4,134,8,At Risk,Bangalore,Karnataka,Referral
CUST01083,21,3,77759.13,5,4,4,544,13,Champions,Hubli,Karnataka,Organic
CUST01084,53,1,36592.770000000004,4,1,2,412,7,New Customers,Siliguri,West Bengal,Direct
CUST01089,1,4,193547.94,5,5,5,555,15,Champions,Mysore,Karnataka,Referral
CUST01090,66,2,230539.9,3,3,5,335,11,Promising,Siliguri,West Bengal,Email
CUST01091,142,1,1533.83,2,1,1,211,4,Need Attention,Nagpur,Maharashtra,Direct
CUST01092,140,2,73764.0,2,3,3,233,8,Need Attention,Agra,Uttar Pradesh,Email
CUST01093,35,4,314847.0,4,5,5,455,14,Champions,Surat,Gujarat,Paid Search
CUST01095,89,1,66059.68000000001,3,1,3,313,7,Promising,Delhi,Delhi,Email
CUST01096,4,4,134350.33000000002,5,5,4,554,14,Champions,Hubli,Karnataka,Social Media
CUST01100,81,1,5164.95,3,1,1,311,5,Need Attention,Pune,Maharashtra,Organic
CUST01101,139,4,36681.46,2,5,2,252,9,Loyal,Kolkata,West Bengal,Direct
CUST01102,47,3,169835.46,4,4,5,445,13,Champions,Surat,Gujarat,Social Media
CUST01106,27,1,18640.82,4,1,2,412,7,New Customers,Ahmedabad,Gujarat,Email
CUST01107,172,1,38856.93,2,1,2,212,5,Need Attention,Coimbatore,Tamil Nadu,Direct
CUST01110,33,3,86560.55,4,4,4,444,12,Champions,Bangalore,Karnataka,Direct
CUST01112,2,1,7119.969999999999,5,1,1,511,7,New Customers,Surat,Gujarat,Email
CUST01116,507,1,53987.02,1,1,3,113,5,Hibernating,Delhi,Delhi,Organic
CUST01118,57,2,99352.99,4,3,4,434,11,Potential Loyalist,Coimbatore,Tamil Nadu,Email
CUST01120,320,1,55427.02,1,1,3,113,5,Hibernating,Lucknow,Uttar Pradesh,Social Media
CUST01121,76,1,115464.82,3,1,4,314,8,Promising,Surat,Gujarat,Paid Search
CUST01122,36,1,80576.40000000001,4,1,4,414,9,New Customers,Coimbatore,Tamil Nadu,Direct
CUST01124,17,2,92890.79000000001,5,3,4,534,12,Potential Loyalist,New Delhi,Delhi,Organic
CUST01126,59,1,229296.65,4,1,5,415,10,New Customers,New Delhi,Delhi,Referral
CUST01129,133,1,3088.73,2,1,1,211,4,Need Attention,Pune,Maharashtra,Organic
CUST01131,229,1,2200.69,2,1,1,211,4,Need Attention,Mysore,Karnataka,Direct
CUST01132,19,2,23251.63,5,3,2,532,10,Potential Loyalist,Surat,Gujarat,Email
CUST01134,21,1,22025.85,5,1,2,512,8,New Customers,Madurai,Tamil Nadu,Email
CUST01135,104,1,55117.12,3,1,3,313,7,Promising,Delhi,Delhi,Social Media
CUST01136,73,2,227384.93,3,3,5,335,11,Promising,Udaipur,Rajasthan,Referral
CUST01138,0,1,65484.03999999999,5,1,3,513,9,New Customers,Surat,Gujarat,Direct
CUST01139,260,3,8805.94,1,4,1,141,6,Loyal,Kolkata,West Bengal,Organic
