customer_id,total_revenue,avg_order_value,order_count,first_order,last_order,customer_lifetime_days,signup_date,state,acquisition_channel,age,gender,historical_clv,purchase_frequency,clv_segment
CUST00350,7253.78,7253.78,1,2024-10-05,2024-10-05,1,2024-10-04,Delhi,Organic,36,M,7253.78,0.9677419354838709,Very Low
CUST00353,38038.36,19019.18,2,2024-06-23,2024-07-07,15,2024-02-06,Delhi,Organic,44,F,38038.36,1.3333333333333333,Low
CUST00356,7469.400000000001,3734.7000000000003,2,2023-04-24,2023-07-03,71,2023-03-14,Rajasthan,Social Media,61,Other,7469.400000000001,0.594059405940594,Very Low
CUST00357,15901.15,7950.575,2,2024-12-12,2024-12-27,16,2024-10-15,Rajasthan,Social Media,42,Other,15901.15,1.3043478260869565,Very Low
CUST00359,35391.39,35391.39,1,2024-09-07,2024-09-07,1,2024-03-25,Uttar Pradesh,Direct,48,F,35391.39,0.9677419354838709,Low
CUST00362,245518.96000000002,40919.82666666667,6,2024-09-22,2024-12-10,80,2024-06-24,Delhi,Organic,32,F,245518.96000000002,1.6363636363636365,Very High
CUST00363,128998.91,42999.636666666665,3,2023-12-08,2024-03-27,111,2023-08-21,Gujarat,Referral,21,F,128998.91,0.6382978723404255,High
CUST00364,6622.49,3311.245,2,2023-11-16,2024-05-20,187,2023-08-19,Gujarat,Referral,23,F,6622.49,0.2764976958525346,Very Low
CUST00366,83998.94,41999.47,2,2023-11-05,2024-11-25,387,2023-10-13,Gujarat,Paid Search,20,F,83998.94,0.14388489208633093,High
CUST00367,368108.38,92027.095,4,2024-01-25,2024-12-18,329,2023-09-04,Rajasthan,Paid Search,63,F,368108.38,0.3342618384401114,Very High
CUST00368,194639.8,27805.68571428571,7,2024-06-07,2024-12-28,205,2024-05-31,Rajasthan,Organic,23,M,194639.8,0.8936170212765958,Very High
CUST00369,18858.47,9429.235,2,2024-02-02,2024-02-06,5,2023-12-22,Uttar Pradesh,Paid Search,53,Other,18858.47,1.7142857142857142,Low
CUST00370,7375.77,7375.77,1,2024-10-12,2024-10-12,1,2023-05-23,West Bengal,Social Media,33,F,7375.77,0.9677419354838709,Very Low
CUST00371,110515.06000000001,27628.765000000003,4,2024-04-27,2024-11-29,217,2023-11-26,Karnataka,Paid Search,44,Other,110515.06000000001,0.48582995951416996,High
CUST00372,158919.14,52973.04666666667,3,2024-10-06,2024-12-23,79,2024-09-23,Rajasthan,Organic,49,Other,158919.14,0.8256880733944955,Very High
CUST00373,155479.75,38869.9375,4,2024-12-02,2024-12-16,15,2024-12-02,Maharashtra,Email,54,M,155479.75,2.6666666666666665,Very High
CUST00378,49559.75,24779.875,2,2024-06-12,2024-10-16,127,2023-05-11,West Bengal,Social Media,65,M,49559.75,0.38216560509554137,Medium
CUST00379,104962.01000000001,52481.005000000005,2,2024-03-08,2024-05-27,81,2023-12-19,Gujarat,Social Media,33,Other,104962.01000000001,0.5405405405405405,High
CUST00380,54157.85,54157.85,1,2024-09-24,2024-09-24,1,2023-02-14,Karnataka,Direct,39,M,54157.85,0.9677419354838709,Medium
CUST00381,73720.36,36860.18,2,2024-04-04,2024-05-17,44,2024-03-27,Maharashtra,Email,39,Other,73720.36,0.8108108108108107,Medium
CUST00385,46205.55,23102.775,2,2024-09-12,2024-10-02,21,2024-08-28,Maharashtra,Social Media,50,F,46205.55,1.1764705882352942,Medium
CUST00386,134581.85,44860.61666666667,3,2024-03-06,2024-11-21,261,2024-02-17,Rajasthan,Organic,59,M,134581.85,0.30927835051546393,High
CUST00388,85663.06,42831.53,2,2024-07-21,2024-10-29,101,2023-06-08,Uttar Pradesh,Social Media,45,F,85663.06,0.45801526717557245,High
CUST00389,81494.15,27164.716666666664,3,2024-02-11,2024-10-25,258,2024-02-11,Rajasthan,Social Media,29,F,81494.15,0.3125,High
CUST00390,50040.43,25020.215,2,2024-11-30,2024-12-05,6,2023-12-05,Rajasthan,Email,35,M,50040.43,1.6666666666666667,Medium
CUST00391,169541.15,33908.229999999996,5,2024-11-07,2024-12-30,54,2024-09-24,West Bengal,Referral,56,M,169541.15,1.7857142857142858,Very High
CUST00392,49551.26,24775.63,2,2024-02-21,2024-05-23,93,2023-12-17,Uttar Pradesh,Organic,23,F,49551.26,0.48780487804878053,Medium
CUST00397,79517.45,79517.45,1,2024-11-09,2024-11-09,1,2024-08-27,West Bengal,Email,65,Other,79517.45,0.9677419354838709,High
CUST00398,27732.45,27732.45,1,2024-11-05,2024-11-05,1,2024-03-05,Delhi,Paid Search,56,Other,27732.45,0.9677419354838709,Low
CUST00400,4683.68,4683.68,1,2024-03-28,2024-03-28,1,2023-10-12,Gujarat,Referral,54,M,4683.68,0.9677419354838709,Very Low
CUST00401,4714.35,4714.35,1,2024-12-27,2024-12-27,1,2024-12-16,Delhi,Social Media,41,F,4714.35,0.9677419354838709,Very Low
CUST00402,1323.58,1323.58,1,2024-08-02,2024-08-02,1,2024-07-23,Karnataka,Paid Search,51,F,1323.58,0.9677419354838709,Very Low
CUST00406,345124.12,115041.37333333334,3,2023-11-19,2024-04-30,164,2023-11-01,Rajasthan,Email,36,Other,345124.12,0.4639175257731959,Very High
CUST00407,79292.92000000001,39646.46000000001,2,2024-11-03,2024-11-16,14,2024-06-15,Rajasthan,Organic,26,M,79292.92000000001,1.3636363636363635,High
CUST00409,5776.07,5776.07,1,2024-12-19,2024-12-19,1,2024-11-29,Gujarat,Social Media,63,M,5776.07,0.9677419354838709,Very Low
CUST00410,39902.82,19951.41,2,2024-07-25,2024-10-29,97,2024-06-26,Uttar Pradesh,Paid Search,63,Other,39902.82,0.47244094488188976,Low
CUST00411,30051.23,30051.23,1,2024-06-16,2024-06-16,1,2024-05-22,Delhi,Email,32,M,30051.23,0.9677419354838709,Low
CUST00414,1564.43,1564.43,1,2024-06-18,2024-06-18,1,2024-05-13,Delhi,Organic,37,F,1564.43,0.9677419354838709,Very Low
CUST00415,343958.22,42994.7775,8,2024-02-21,2024-12-09,293,2024-02-17,Rajasthan,Referral,44,Other,343958.22,0.7430340557275541,Very High
CUST00417,216901.34999999998,72300.45,3,2024-01-18,2024-10-01,258,2023-12-06,Rajasthan,Direct,51,F,216901.34999999998,0.3125,Very High
CUST00419,39938.25,19969.125,2,2024-11-20,2024-11-27,8,2024-08-29,Maharashtra,Email,27,F,39938.25,1.5789473684210527,Low
CUST00423,29157.829999999998,29157.829999999998,1,2023-11-23,2023-11-23,1,2023-10-19,Uttar Pradesh,Email,23,Other,29157.829999999998,0.9677419354838709,Low
CUST00427,50832.94,50832.94,1,2024-04-23,2024-04-23,1,2023-04-02,Tamil Nadu,Referral,57,Other,50832.94,0.9677419354838709,Medium
CUST00431,11552.119999999999,11552.119999999999,1,2024-11-12,2024-11-12,1,2023-07-12,Delhi,Referral,48,F,11552.119999999999,0.9677419354838709,Very Low
CUST00437,279164.41000000003,93054.80333333334,3,2024-07-08,2024-11-30,146,2023-06-15,West Bengal,Paid Search,28,F,279164.41000000003,0.5113636363636364,Very High
CUST00438,311393.44,311393.44,1,2024-10-20,2024-10-20,1,2023-02-19,Gujarat,Paid Search,49,Other,311393.44,0.9677419354838709,Very High
CUST00440,199158.05,99579.025,2,2024-10-07,2024-10-14,8,2023-09-10,Karnataka,Email,47,M,199158.05,1.5789473684210527,Very High
CUST00444,43950.350000000006,21975.175000000003,2,2024-07-11,2024-10-13,95,2023-10-17,West Bengal,Social Media,64,F,43950.350000000006,0.4800000000000001,Medium
CUST00446,191602.24999999997,47900.56249999999,4,2023-12-12,2024-11-07,332,2023-07-02,Tamil Nadu,Email,36,M,191602.24999999997,0.3314917127071823,Very High
CUST00447,93542.5,23385.625,4,2024-01-16,2024-10-23,282,2023-12-10,West Bengal,Email,35,Other,93542.5,0.3846153846153846,High
CUST00449,102923.79,51461.895,2,2024-08-17,2024-10-03,48,2023-05-11,Gujarat,Social Media,27,M,102923.79,0.7692307692307692,High
CUST00450,64435.03999999999,21478.346666666665,3,2024-05-19,2024-05-28,10,2024-03-31,West Bengal,Organic,20,M,64435.03999999999,2.25,Medium
CUST00453,27400.26,27400.26,1,2024-10-15,2024-10-15,1,2023-01-11,West Bengal,Email,39,Other,27400.26,0.9677419354838709,Low
CUST00458,242276.37,60569.0925,4,2024-06-04,2024-11-21,171,2024-01-01,Tamil Nadu,Organic,55,F,242276.37,0.5970149253731343,Very High
CUST00459,60748.880000000005,12149.776000000002,5,2023-09-25,2024-10-18,390,2023-09-22,Delhi,Paid Search,61,M,60748.880000000005,0.35714285714285715,Medium
CUST00461,2319.26,2319.26,1,2024-02-18,2024-02-18,1,2024-01-25,Maharashtra,Social Media,44,M,2319.26,0.9677419354838709,Very Low
CUST00462,28240.44,14120.22,2,2024-09-30,2024-11-16,48,2024-08-27,West Bengal,Referral,50,Other,28240.44,0.7692307692307692,Low
CUST00463,55727.59,55727.59,1,2024-10-16,2024-10-16,1,2024-05-07,Rajasthan,Direct,21,Other,55727.59,0.9677419354838709,Medium
CUST00468,137385.93,137385.93,1,2024-09-02,2024-09-02,1,2024-04-29,Uttar Pradesh,Social Media,32,F,137385.93,0.9677419354838709,High
CUST00469,116113.59000000001,38704.530000000006,3,2024-01-04,2024-08-02,212,2023-11-09,Uttar Pradesh,Paid Search,62,Other,116113.59000000001,0.37190082644628103,High
CUST00470,66579.66,33289.83,2,2024-03-07,2024-04-05,30,2023-09-29,Rajasthan,Referral,40,Other,66579.66,1.0,Medium
CUST00471,120918.40000000001,24183.68,5,2024-12-29,2024-12-30,2,2024-12-29,Uttar Pradesh,Organic,54,Other,120918.40000000001,4.6875,High
CUST00472,39568.55,19784.275,2,2024-12-08,2024-12-14,7,2024-11-11,West Bengal,Social Media,27,F,39568.55,1.6216216216216215,Low
CUST00473,15757.59,7878.795,2,2024-11-22,2024-11-27,6,2024-04-10,Maharashtra,Direct,23,F,15757.59,1.6666666666666667,Very Low
CUST00474,113121.31999999999,113121.31999999999,1,2024-03-02,2024-03-02,1,2023-12-18,Rajasthan,Social Media,65,F,113121.31999999999,0.9677419354838709,High
CUST00477,142652.11000000002,35663.027500000004,4,2023-11-05,2024-09-18,319,2023-10-16,Tamil Nadu,Organic,60,Other,142652.11000000002,0.34383954154727797,Very High
CUST00478,192661.57,64220.52333333334,3,2023-05-08,2024-07-20,440,2023-02-19,Tamil Nadu,Paid Search,21,M,192661.57,0.19148936170212766,Very High
CUST00479,61803.57,61803.57,1,2024-10-26,2024-10-26,1,2024-02-24,West Bengal,Direct,48,M,61803.57,0.9677419354838709,Medium
CUST00480,59473.16,29736.58,2,2024-12-12,2024-12-23,12,2024-12-09,Delhi,Email,28,F,59473.16,1.4285714285714286,Medium
CUST00481,1947.15,1947.15,1,2024-12-14,2024-12-14,1,2024-01-13,Rajasthan,Direct,30,F,1947.15,0.9677419354838709,Very Low
CUST00483,27621.86,13810.93,2,2024-08-04,2024-10-06,64,2024-02-27,Tamil Nadu,Direct,64,M,27621.86,0.6382978723404256,Low
CUST00486,55230.76,27615.38,2,2023-09-05,2023-12-30,117,2023-09-02,Maharashtra,Email,56,M,55230.76,0.4081632653061224,Medium
CUST00490,183166.43,61055.47666666666,3,2024-08-24,2024-11-08,77,2024-07-24,Rajasthan,Social Media,63,M,183166.43,0.8411214953271028,Very High
CUST00492,162969.13,32593.826,5,2024-01-17,2024-11-27,316,2023-07-14,Tamil Nadu,Email,58,F,162969.13,0.43352601156069365,Very High
CUST00496,131707.17,65853.585,2,2024-04-10,2024-08-07,120,2024-02-09,Rajasthan,Social Media,37,Other,131707.17,0.4,High
CUST00497,35983.12,8995.78,4,2023-08-16,2023-12-23,130,2023-06-24,Maharashtra,Direct,41,Other,35983.12,0.75,Low
CUST00502,26486.78,13243.39,2,2023-09-06,2024-02-29,177,2023-08-20,Rajasthan,Referral,65,Other,26486.78,0.2898550724637681,Low
CUST00505,31574.31,31574.31,1,2024-09-19,2024-09-19,1,2023-12-21,Rajasthan,Direct,41,M,31574.31,0.9677419354838709,Low
CUST00507,96449.56,48224.78,2,2024-11-21,2024-12-11,21,2024-11-18,Delhi,Social Media,51,F,96449.56,1.1764705882352942,High
CUST00508,3341.15,3341.15,1,2024-04-11,2024-04-11,1,2023-05-22,Karnataka,Paid Search,63,Other,3341.15,0.9677419354838709,Very Low
CUST00510,69047.23,23015.743333333332,3,2023-10-22,2024-06-03,226,2023-06-26,Rajasthan,Email,44,F,69047.23,0.3515625,Medium
CUST00511,307105.05,76776.2625,4,2024-06-06,2024-10-27,144,2024-05-11,Maharashtra,Referral,61,F,307105.05,0.6896551724137931,Very High
CUST00513,33397.799999999996,33397.799999999996,1,2024-04-23,2024-04-23,1,2023-11-16,Tamil Nadu,Organic,20,F,33397.799999999996,0.9677419354838709,Low
CUST00515,49944.74,49944.74,1,2024-07-27,2024-07-27,1,2024-01-12,Karnataka,Organic,36,F,49944.74,0.9677419354838709,Medium
CUST00517,266626.15,88875.38333333335,3,2023-10-24,2024-09-13,326,2023-02-16,West Bengal,Referral,46,F,266626.15,0.25280898876404495,Very High
CUST00519,18929.7,18929.7,1,2024-12-26,2024-12-26,1,2024-12-25,Delhi,Organic,29,Other,18929.7,0.9677419354838709,Low
CUST00520,52225.43000000001,52225.43000000001,1,2023-12-10,2023-12-10,1,2023-10-29,West Bengal,Direct,32,M,52225.43000000001,0.9677419354838709,Medium
CUST00521,114416.34,57208.17,2,2023-09-25,2024-06-08,258,2023-01-03,Maharashtra,Referral,61,Other,114416.34,0.20833333333333334,High
CUST00523,71083.14,35541.57,2,2024-02-17,2024-02-22,6,2023-12-23,Gujarat,Social Media,30,Other,71083.14,1.6666666666666667,Medium
CUST00525,228203.45,114101.725,2,2023-08-18,2024-10-14,424,2023-05-03,Maharashtra,Paid Search,22,M,228203.45,0.13215859030837004,Very High
CUST00527,8918.84,4459.42,2,2024-01-15,2024-05-05,112,2023-07-25,Maharashtra,Direct,20,F,8918.84,0.4225352112676056,Very Low
CUST00528,44924.78,44924.78,1,2024-12-29,2024-12-29,1,2024-12-29,Rajasthan,Email,31,M,44924.78,0.9677419354838709,Medium
CUST00530,189082.55,23635.31875,8,2024-07-15,2024-12-05,144,2024-05-16,Gujarat,Email,61,F,189082.55,1.3793103448275863,Very High
CUST00533,2460.04,2460.04,1,2024-06-10,2024-06-10,1,2023-12-13,Delhi,Email,49,M,2460.04,0.9677419354838709,Very Low
CUST00534,73276.48,24425.493333333332,3,2023-11-26,2024-12-03,374,2023-04-30,Gujarat,Direct,42,Other,73276.48,0.22277227722772278,Medium
CUST00535,70087.67,70087.67,1,2023-10-27,2023-10-27,1,2023-01-06,Gujarat,Referral,44,M,70087.67,0.9677419354838709,Medium
CUST00544,157233.09000000003,52411.030000000006,3,2023-07-23,2024-10-15,451,2023-07-08,Tamil Nadu,Paid Search,39,F,157233.09000000003,0.18711018711018712,Very High
CUST00545,5565.54,5565.54,1,2024-05-15,2024-05-15,1,2023-05-31,Maharashtra,Paid Search,65,M,5565.54,0.9677419354838709,Very Low
CUST00550,74890.07,74890.07,1,2024-11-17,2024-11-17,1,2024-07-13,Rajasthan,Organic,64,F,74890.07,0.9677419354838709,Medium
CUST00551,62454.84999999999,31227.424999999996,2,2024-09-04,2024-10-09,36,2024-06-21,Gujarat,Social Media,38,F,62454.84999999999,0.9090909090909091,Medium
CUST00553,1075.85,1075.85,1,2023-10-03,2023-10-03,1,2023-02-05,Maharashtra,Email,55,Other,1075.85,0.9677419354838709,Very Low
CUST00556,122339.4,40779.799999999996,3,2024-09-04,2024-11-15,73,2024-08-20,Gujarat,Referral,64,Other,122339.4,0.8737864077669903,High
CUST00557,154623.3,77311.65,2,2023-06-02,2024-08-23,449,2023-02-22,Rajasthan,Paid Search,64,F,154623.3,0.12526096033402923,Very High
CUST00558,149436.85,49812.28333333333,3,2024-12-01,2024-12-08,8,2024-11-29,Delhi,Direct,52,F,149436.85,2.368421052631579,Very High
CUST00559,70805.56999999999,35402.784999999996,2,2024-07-09,2024-11-15,130,2023-11-11,Delhi,Email,20,M,70805.56999999999,0.375,Medium
CUST00560,30793.68,30793.68,1,2023-07-11,2023-07-11,1,2023-03-06,Maharashtra,Referral,26,Other,30793.68,0.9677419354838709,Low
CUST00562,178103.42,89051.71,2,2024-09-14,2024-09-17,4,2024-08-04,Tamil Nadu,Referral,41,M,178103.42,1.7647058823529411,Very High
CUST00565,23495.4,23495.4,1,2023-04-09,2023-04-09,1,2023-04-02,Uttar Pradesh,Social Media,19,Other,23495.4,0.9677419354838709,Low
CUST00568,41172.72,41172.72,1,2024-08-18,2024-08-18,1,2023-09-14,Uttar Pradesh,Social Media,43,M,41172.72,0.9677419354838709,Low
CUST00573,124859.29,124859.29,1,2024-07-14,2024-07-14,1,2023-05-29,Delhi,Referral,45,Other,124859.29,0.9677419354838709,High
CUST00574,4476.43,4476.43,1,2024-09-03,2024-09-03,1,2024-05-26,Gujarat,Organic,51,M,4476.43,0.9677419354838709,Very Low
CUST00577,47659.11,47659.11,1,2023-10-14,2023-10-14,1,2023-02-21,Maharashtra,Social Media,19,M,47659.11,0.9677419354838709,Medium
CUST00578,2707.77,2707.77,1,2024-04-19,2024-04-19,1,2023-08-04,Delhi,Organic,37,M,2707.77,0.9677419354838709,Very Low
CUST00579,17819.44,17819.44,1,2024-12-25,2024-12-25,1,2024-12-22,Tamil Nadu,Referral,61,Other,17819.44,0.9677419354838709,Low
CUST00581,275301.8,55060.36,5,2023-04-12,2024-04-25,380,2023-02-14,Karnataka,Direct,40,M,275301.8,0.36585365853658536,Very High
CUST00582,29185.69,9728.563333333334,3,2024-07-05,2024-12-19,168,2024-06-12,Karnataka,Paid Search,22,F,29185.69,0.4545454545454546,Low
CUST00583,81566.26000000001,27188.753333333338,3,2023-12-01,2024-06-23,206,2023-05-28,West Bengal,Organic,58,F,81566.26000000001,0.38135593220338987,High
CUST00584,30098.690000000002,15049.345000000001,2,2024-12-09,2024-12-17,9,2024-11-30,Rajasthan,Paid Search,40,Other,30098.690000000002,1.5384615384615383,Low
CUST00586,20706.379999999997,20706.379999999997,1,2024-04-07,2024-04-07,1,2024-02-03,West Bengal,Email,36,M,20706.379999999997,0.9677419354838709,Low
CUST00589,7480.96,7480.96,1,2024-06-26,2024-06-26,1,2024-01-24,Karnataka,Social Media,46,F,7480.96,0.9677419354838709,Very Low
CUST00590,25250.78,25250.78,1,2024-09-08,2024-09-08,1,2024-03-15,Uttar Pradesh,Paid Search,23,M,25250.78,0.9677419354838709,Low
CUST00591,160296.5,80148.25,2,2024-06-06,2024-09-01,88,2023-12-04,West Bengal,Email,53,Other,160296.5,0.5084745762711864,Very High
CUST00594,290835.58999999997,145417.79499999998,2,2024-03-04,2024-03-17,14,2023-07-09,Maharashtra,Referral,42,M,290835.58999999997,1.3636363636363635,Very High
CUST00595,42279.01,42279.01,1,2024-05-31,2024-05-31,1,2024-03-30,Tamil Nadu,Email,28,Other,42279.01,0.9677419354838709,Low
CUST00597,2114.11,2114.11,1,2024-03-02,2024-03-02,1,2024-02-03,Uttar Pradesh,Paid Search,22,M,2114.11,0.9677419354838709,Very Low
CUST00598,47779.61,23889.805,2,2024-08-27,2024-10-25,60,2024-08-13,West Bengal,Referral,37,F,47779.61,0.6666666666666666,Medium
CUST00599,180208.95,45052.2375,4,2023-05-24,2024-12-27,584,2023-01-04,Karnataka,Social Media,33,Other,180208.95,0.19543973941368079,Very High
CUST00601,82279.06,41139.53,2,2023-10-31,2024-11-11,378,2023-01-09,Karnataka,Social Media,18,F,82279.06,0.14705882352941177,High
CUST00602,173703.68,34740.736,5,2023-08-24,2024-11-18,453,2023-06-08,Gujarat,Referral,39,F,173703.68,0.3105590062111801,Very High
CUST00603,99877.9,24969.475,4,2024-07-25,2024-09-16,54,2024-06-08,Gujarat,Direct,56,M,99877.9,1.4285714285714286,High
CUST00604,167753.17,83876.585,2,2024-07-24,2024-11-20,120,2024-05-21,Uttar Pradesh,Email,62,M,167753.17,0.4,Very High
CUST00605,138933.01,46311.003333333334,3,2023-07-30,2024-10-25,454,2023-03-28,Rajasthan,Paid Search,43,F,138933.01,0.18595041322314051,High
CUST00607,36126.59,18063.295,2,2024-09-18,2024-10-24,37,2024-09-11,Tamil Nadu,Referral,35,F,36126.59,0.8955223880597015,Low
CUST00612,42414.24,14138.08,3,2023-08-27,2024-10-14,415,2023-08-19,Tamil Nadu,Direct,27,Other,42414.24,0.20224719101123595,Low
CUST00613,1099.04,1099.04,1,2024-12-19,2024-12-19,1,2024-11-11,West Bengal,Organic,46,Other,1099.04,0.9677419354838709,Very Low
CUST00614,78565.17,15713.034,5,2024-11-04,2024-12-27,54,2024-10-17,Rajasthan,Referral,52,Other,78565.17,1.7857142857142858,High
CUST00615,30077.239999999998,30077.239999999998,1,2024-09-21,2024-09-21,1,2024-07-02,West Bengal,Social Media,62,Other,30077.239999999998,0.9677419354838709,Low
CUST00618,91913.56,45956.78,2,2023-09-08,2024-05-02,238,2023-05-12,West Bengal,Referral,24,M,91913.56,0.22388059701492538,High
CUST00620,161147.97,53715.99,3,2023-10-29,2024-10-26,364,2023-09-30,Tamil Nadu,Social Media,43,F,161147.97,0.2284263959390863,Very High
CUST00623,32197.98,32197.98,1,2024-04-26,2024-04-26,1,2024-02-01,Delhi,Social Media,39,F,32197.98,0.9677419354838709,Low
CUST00626,1236.33,1236.33,1,2024-08-24,2024-08-24,1,2024-05-08,Gujarat,Social Media,20,Other,1236.33,0.9677419354838709,Very Low
CUST00627,85214.15000000001,17042.83,5,2024-01-13,2024-10-01,263,2023-11-12,Karnataka,Social Media,59,M,85214.15000000001,0.5119453924914675,High
CUST00629,142065.68,28413.136,5,2023-01-28,2024-10-07,619,2023-01-15,Delhi,Email,45,F,142065.68,0.23112480739599384,High
CUST00631,79249.84,26416.61333333333,3,2024-07-04,2024-12-21,171,2024-06-15,West Bengal,Organic,65,Other,79249.84,0.44776119402985076,High
CUST00632,37418.68,37418.68,1,2023-08-05,2023-08-05,1,2023-07-04,Tamil Nadu,Email,45,F,37418.68,0.9677419354838709,Low
CUST00634,42510.79,42510.79,1,2024-08-09,2024-08-09,1,2024-07-29,Karnataka,Organic,52,M,42510.79,0.9677419354838709,Low
CUST00635,74445.65,37222.825,2,2024-11-04,2024-12-08,35,2024-10-13,Gujarat,Paid Search,47,M,74445.65,0.9230769230769229,Medium
CUST00637,127073.17000000001,63536.58500000001,2,2024-11-04,2024-11-10,7,2024-10-29,Gujarat,Referral,57,F,127073.17000000001,1.6216216216216215,High
CUST00638,61128.43,61128.43,1,2024-04-28,2024-04-28,1,2024-04-13,Karnataka,Social Media,47,Other,61128.43,0.9677419354838709,Medium
CUST00639,63306.44,63306.44,1,2024-08-19,2024-08-19,1,2024-05-23,Delhi,Email,55,M,63306.44,0.9677419354838709,Medium
CUST00640,420284.93,84056.986,5,2024-06-09,2024-10-29,143,2024-02-27,Delhi,Organic,33,F,420284.93,0.8670520231213873,Very High
CUST00641,94391.93,47195.965,2,2024-08-03,2024-09-04,33,2024-03-19,Karnataka,Social Media,62,M,94391.93,0.9523809523809523,High
CUST00642,353375.88,44171.985,8,2023-02-25,2024-10-03,587,2023-02-11,West Bengal,Email,26,Other,353375.88,0.3889789303079417,Very High
CUST00643,164957.99000000002,27492.998333333337,6,2024-08-28,2024-12-25,120,2024-08-16,West Bengal,Paid Search,49,Other,164957.99000000002,1.2,Very High
CUST00648,46307.69,46307.69,1,2024-12-09,2024-12-09,1,2024-10-17,West Bengal,Referral,28,M,46307.69,0.9677419354838709,Medium
CUST00650,142868.34999999998,142868.34999999998,1,2024-11-30,2024-11-30,1,2024-09-05,Tamil Nadu,Social Media,28,F,142868.34999999998,0.9677419354838709,Very High
